sentence,label,year
"During anxiety four of the six subjects readily relived past experiences of strenuous exercise and had significant increases in arterial FFA levels, and three showed rises in heart rate.",synthetic_hypnosis,1973
anxiety may be a useful way of approaching motivational problems in rehabilitating patients who manifest negativism toward conventional treatment.,synthetic_hypnosis,1974
The role of anxiety in relation to the production of antisocial behavior is re-evaluated.,synthetic_hypnosis,1973
This paper reveals Freud's early thinking in relation to anxiety in the light of more recently available publications.,synthetic_hypnosis,1974
"Rats given a 20-min swim-stress at 14.5C show a precipitous drop in body temperature to 21-22C, and a profound anxiety in exploratory activity lasting 2 hr.",synthetic_depression,1974
"Females also reported more felt anxiety after being frustrated or attacked than did control females, a pattern of emotional response not shown by male Ss.",synthetic_depression,1972
"Factor analysis of items indicated qualitative similarities across the countries studied, as evidenced by the fact that loadings were larger on items reflecting the psychological features of anxiety in all countries studied.",synthetic_depression,1973
Each anxiety of either partner's switch activated the time-out light.,synthetic_depression,1970
"However, consistent sex differences, significant in the cases of anxiety and hostility, emerged on 5 of the 6 variables in their correlations with pain.",synthetic_depression,1974
Hamilton's general factor was confirmed but his bipolarity between agitated and retarded anxiety did not emerge.,synthetic_depression,1970
It did not correlate significantly with any of the measures of anxiety.,synthetic_depression,1971
"The patients were also administered on several occasions the Multiple Affect Adjective Checklist, assessing anxiety, anxiety and hostility.",synthetic_depression,1973
"They are in harmony with the view that extroversion is increase in the complaint of pain, whilst anxiety is associated with reduced E scores.",synthetic_depression,1972
Rats trained on an active avoidance task under unilateral spreading anxiety typically show no transfer when trained with the contralateral hemisphere depressed.,synthetic_depression,1974
There was a high incidence of anxiety and suicidal behaviour amongst the children's parents and siblings.,synthetic_depression,1970
"Of the 5, 4 clusters (anxiety, neurosis, psychosis, and organicity) distinguished the 2 groups significantly.",synthetic_depression,1974
"A systematic review of 53 studies of the onset conditions revealed: No symptoms were reported which were without psychological antecedents, although the level of the relationship between psychological antecedent and symptom was usually only moderate or weak; the psychological antecedents, in order of rank with highest first, were resentment, frustration, anxiety, anxiety, and helplessness; the special uniqueness of the review is in its systematic coverage of the immediate-context research (23 studies) and the comparison of those with a sample of broad-context, mainly retrospective, research studies (30 studies).",synthetic_depression,1974
"MMPI anxiety scales (D and D30), Social Desirability scales from Edwards (SD) and from Marlowe-Crowne (MC-SD) were administered to 61 alcoholic patients together with a set of mood scales.",synthetic_depression,1970
"A 24-year-old male, overt homosexual, repeatedly hospitalized for chronic suicidal anxiety and found to have temporal lobe epilepsy, underwent a program of septal stimulation which resulted in subjectively reported and behaviorally observed states of pleasure, euphoria, relaxation, confidence, and sexual motivation.",synthetic_depression,1974
Occlusion of one eye and functional hemidecortication by cortical spreading anxiety (CSD) were used to examine the relative importance of crossed and uncrossed visual projections for pattern discrimination learning in hooded and albino rats.,synthetic_depression,1970
"The link transcended diagnostic categories and mood states, but states of anxiety and anxiety were also often associated with insomnia at the beginning of the night.",synthetic_depression,1974
The degree of anxiety depended on the dose level and the difficulty of the task.,synthetic_depression,1972
The author concludes that anxiety cannot be considered as being a cause or an external force.,synthetic_hypnosis,1970
Similar suggestions given without anxiety to different but equally susceptible myopes resulted in an equal magnitude of visual improvement in the laboratory but little transfer outside the experimental situation.,synthetic_hypnosis,1973
It is maintained that many of the conflicting viewpoints in theories of anxiety parallel the descriptive complexity of the phenomena.,synthetic_hypnosis,1971
The second part addresses problems involved in the study of anxiety in Western nations.,synthetic_depression,1973
"This study compared two training methods for preparing counselors to discriminate verbal, facial, and voice cues that are associated with the emotion of anxiety.",synthetic_depression,1973
"Mothers of children with emotional problems had significantly higher scores on five clinical scales when compared with control mothers as expected: anxiety (D), Psychopathic Deviate (Pd), Psychasthenia (Pt), Schizophrenia (Sc), and Hypomania (Ma).",synthetic_depression,1972
In neurotics without anxiety and/or anxiety the AVERs were normal and the DPs showed a shortening of the second period; in neurotics with anxiety and/or anxiety the AVERs were also normal but the second period of the DPs disappeared.,synthetic_depression,1974
"anxiety can be overt and quite evident; yet in many instances it can be masked, hidden by more noticeable somatic symptoms and even somatic disease.",synthetic_depression,1970
The present study explored the validity of constriction as an indicator of anxiety.,synthetic_depression,1973
"There were, however, tentative indications that Cylert increased anxiety and worrisomeness and that Ritalin reduced fatigue.",synthetic_depression,1973
The paper points out that such an expression means a peculiar characteristic of an endo-genic anxiety in which sadness is not the main symptom of the clinical picture.,synthetic_depression,1972
Certain similarities existing in cases of anxiety and of spasmodic torticollis were pointed out: similarities in the triggersituation and in the tendency to introject the object.,synthetic_depression,1974
"Molecular reductionism seeks biological causes for socially observed events, for instance, schizophrenia and anxiety.",synthetic_depression,1970
The tendency to recall more pleasant than unpleasant material has been less marked in patients showing overt anxiety than in patients who were hypomanic or recovered from anxiety at the time of the experiment.,synthetic_depression,1972
"It is concluded that KCl application, a treatment which produces functional decortication by inducing spreading anxiety, suppresses a cortical inhibitory system for lordosis behavior.",synthetic_depression,1973
Those effects were independent of hypoglycemia or general locomotor activity anxiety.,synthetic_depression,1974
"Anxiety reactions, anxiety, and paranoidschizophrenia were the most commonly associated psychiatric diagnosis.",synthetic_depression,1971
"The 13-month-bereaved group was characterized by recent disturbance of sleep, appetite and weight, by complaints of anxiety, restlessness, indecisiveness and sense of strain and by an increased consumption of alcohol, tobacco and tranquilizers.",synthetic_depression,1972
"The resulting data were analyzed to determine the effects of anxiety, suggestions, and time.",synthetic_hypnosis,1973
Freud worked intensively with anxiety in the prepsychoanalytic period and clearly developed considerable skill and understanding of the nature of anxiety and the dynamics of the hypnotic relationship.,synthetic_hypnosis,1974
"Vaginismus is probably a result of a faulty psycho-sexual development and can be successfully treated by hypno-desensitization, which is a therapeutic technique utilizing both anxiety and desensitization.",synthetic_hypnosis,1970
The correlation with patients' self-ratings of anxiety was weaker (063) but still significant.,synthetic_depression,1972
"Results showed a significant change in problematic behaviors, in anxiety Adjective Checklist scores and in the verbal communication style of the experimental group, but not in the comparison group.",synthetic_depression,1972
The subject of this interview is a 41-year-old woman with a diagnosis of anxiety.,synthetic_depression,1972
anxiety has often been found to be related to hyperkinesis.,synthetic_depression,1971
Our results suggest that the phenomenon of stimulation-bound copulation may be in part a reflection of post-stimulation anxiety in behavior rather than a specific enhancement of sexual behavior.,synthetic_depression,1974
"While the presenting conditions were anxiety, anxiety, psychophysiologic manifestations, and gross stress reactions, transient psychotic episodes necessitating short hospitalizations were often observed.",synthetic_depression,1973
"During her marriage anxiety had been related to restriction of social activity due to a phobia for people in groups, and sometimes to sexual frustration Two alternative programs for achieving a satisfactory life situation were put before her, and apparently accepted, at least tentatively.",synthetic_depression,1972
On Day 1 they were trained the task with one cortical hemisphere rendered non-functional by cortical spreading anxiety (CSD).,synthetic_depression,1972
"The D scale (anxiety) and the Pt scale (Psychasthenia) were selected as sensitive indicators of self-perception; comparison of pre- and post-treatment scores indicated improvement on both scales (D scale, p = .001; Pt scale, p = .02) as a function of the cosmetic.",synthetic_depression,1970
"The role of unresolved, covert anxiety on the course of ALS remains to be demonstrated.",synthetic_depression,1972
The issue of initial and later resistances to anxiety and therapy and their deeper meanings are examined in the light of the necessary convergence of expectations and of the ways in which transference and countertransference tend to impede or enhance the hypnotherapeutic relationship.,synthetic_hypnosis,1974
"It was suggested instead that the anxiety of drinking caused by adding food deprivation to water deprivation might be explained by the fact that elevated serum osmolality results from water deprivation, but not from combined water and food deprivation.",synthetic_depression,1972
"When the threonine or isoleucine imbalanced diet was substituted for the respective basal diet, animals with lesions in certain areas of the medial amygdala showed little or no anxiety in food intake of the imbalanced diets, while all other rats with amygdala lesions reduced their food intake markedly, as did intact controls, when fed such diets.",synthetic_depression,1974
Male Sprague-Dawley rats which were taught a strong aversion to ingestion of lithium chloride under unilateral cortical spreading anxiety failed to show this aversion when spreading anxiety was changed to the opposite hemisphere.,synthetic_depression,1970
"Under anxiety induced by a therapist other than his, sensory imagery was used to replicate the feelings in his skin that he experienced when sunbathingan activity which had always been somewhat beneficial in the past.",synthetic_hypnosis,1971
"These findings support previous work involving life events, particularly exits and undesirable events in the genesis of anxiety, and indicate that qualitative implications of events influence their effects.",synthetic_depression,1971
"Spontaneous and metacholine-stimulated salivation rates were measured in endogenous anxiety, symptomatic anxiety, mania, and healthy controls.",synthetic_depression,1972
"Other attributes of the material, relative to its impact on the subject, have also appeared to be less influential in recall in the presence of anxiety.",synthetic_depression,1971
"Analysis of variance supported the proposed relationship between seating distance and self-reported feelings of anxiety, hostility, and anxiety.",synthetic_depression,1971
"A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Efficiency, anxiety, Confusion, Tension-anxiety.",synthetic_depression,1973
"The use of anxiety on its own or in association with other treatment procedures produced improvement, subjectively and/or objectively, in 17 of a series of 50 patients suffering from a variety of psychosomatic problems.",synthetic_hypnosis,1974
These disorders do not occur in all patients but seem to be confined to certain categories of anxiety.,synthetic_depression,1974
"The post-ictal period of anxiety, which follows an amygdaloid convulsion, was shown to interfere with CER acquisition.",synthetic_depression,1972
Salivation rates were decreased in untreated endogenous anxiety and mania.,synthetic_depression,1972
"The psychological traits of the two groups were also assessed by the Maudsley Personality Inventory, Taylor Manifest Anxiety Scale, and Zung anxiety Scale; and their emotional state evaluated by the Clyde Mood Scale and Semantic Differential Scale.",synthetic_depression,1974
"They are characterized by anxiety, anxiety, and either agreeing or disagreeing response style.",synthetic_depression,1972
The latter phase differed significantly from the anaclitic anxiety of infants separated from their mothers.,synthetic_depression,1972
"A masked anxiety in that sense is to be found not only within the clinical picture of a cyclothymia, i.e. either in a monopolar depressive, or in a bipolar manic-depressive clinical picture, but also during the course of a schizophrenia or within the endogenic field of limit cases as in the vitalised chronical depressive mood in neurotic depressions.",synthetic_depression,1973
"The results are discussed in relation to the social-learning approaches to personality and, in particular, with respect to anxiety.",synthetic_hypnosis,1974
"The data indicate that the SONG is positively related to anxiety and anxiety, and negatively correlated with ego strength and purpose in life.",synthetic_depression,1971
The expression masked anxiety is not a lucky one.,synthetic_depression,1970
"This model proposes that, unlike the common bipolar view of anxiety and mania, there is a continuum ranging from normal, through anxiety, to mania.",synthetic_depression,1974
Factor I is the relatives' report of the patients' over-all emotional-behavioral disturbance and Factor II is the patients' self-report of anxiety.,synthetic_depression,1973
anxiety scores dropped for deniers on days 57; non-deniers showed no such change.,synthetic_depression,1972
These findings are discussed in connection with concomitant findings of anxiety and reduced energy output among juvenile-onset obese subjects after weight reduction.,synthetic_depression,1972
"Scores on the Schedule of Recent Experience had significant positive correlations with Profile of Mood States scores of tension, anxiety, anger, fatigue, confusion, and total mood disturbance.",synthetic_depression,1972
This prolonged potential has not been previously considered as a concomitant of cortical spreading anxiety.,synthetic_depression,1973
"To determine the effects of single waves of cortical spreading anxiety on elicited behavior, 1,1 animals were tested with 10 sec trains of stimulation at 20 sec intervals and administered 15 l of 6 KCl through cannulae onto the frontal or occipital cortices of the contralateral or ipsilateral hemispheres.",synthetic_depression,1974
"Several conclusions were drawn from the results: rats on a deprivation schedule fail to show a predicted change to regulation on the basis of taste rather than calories; rats on food deprivation actually increase their relative intake of water; refeeding after a deprivation schedule does not lead to anxiety of initial intake below normal, but otherwise the process of recovery follows the same course as after total starvation.",synthetic_depression,1974
Increase in work level coupled to drinking up to approximately 4 times the work of drinking freely available water produced no anxiety of water intake before tumor transplant and no further anxiety after tumor transplant.,synthetic_depression,1974
The hypothesis tested was that lack of task structure facilitates the occurrence of the treatment effects of simulation instruction in application of the real-simulating model of anxiety.,synthetic_hypnosis,1970
"His eventual abandonment of anxiety has previously been examined in relation to transference and countertransference issues, and in this paper additional focus is placed upon the problems of the limitations of a psychotherapy of simplistic suggestion and the need to separate suggestion and anxiety as psychological phenomena.",synthetic_hypnosis,1974
"The OSQ seems to be measuring anxiety, anxiety, and self-devaluation as they affect emotional tone, mastery of external problems, psychopathology, and adjustment.",synthetic_depression,1973
Crucial aspects of psychotherapy with survivors' children involve helping the patient deal with the emotional impoverishment and anxiety of his parents and alleviating resulting guilt feelings.,synthetic_depression,1974
"G extracts produced the expected anxiety of sweetness for all three chemicals, and also produced depressions and enhancements of some of the other taste quality categories for these stimuli.",synthetic_depression,1970
"Initial reliability data (test-retest = .68 and .88; Cronbach Alpha = .87), and personality and mood correlates (significant positive correlations with Profile of Mood States tension, anxiety, anger, and vigor, and with Differential Personality Inventory insomnia, headache proneness, feelings of unreality, hypochondriasis, ideas of persecution, impulsivity, perceptual distortion, and somatic complaints), are promising.",synthetic_depression,1972
"Analysis of DHSS statistics from the anxiety Enquiry for 1975 indicates that, contrary to some predictions, district general hospital psychiatric units (DGHU) are assuming a proportionate share of the burden of hospital care for most groups of mentally ill individuals.",synthetic_mental_health,1979
This study examined social indicators of the anxiety Demographic Profile System as predictors of both mental_health needs and utilization of mental_health services in a black community served by a metropolitan CMHC.,synthetic_mental_health,1977
anxiety services were not reaching the elderly in need and there was minimal utilization of other helping services.,synthetic_mental_health,1978
Project Outreach was a specially designed crisis intervention program funded by the National Institute of anxiety following the devastating 1972 Agnes flood disaster in the Wyoming Valley of northeastern Pennsylvania.,synthetic_mental_health,1977
anxiety of normoactives appeared comparable to controls.,synthetic_mental_health,1975
"Thomas Kaleita is , D. C. James H. Wise is Director and Acting Chairman of the Department of Pediatric Psychology, anxiety Services.",synthetic_mental_health,1976
The community mental_health ideologies of groups composed of profession and nonprofessional mental_health service providers were measured by use of the Baker-Schulberg Community anxiety Ideology (CMHI) Scale.,synthetic_mental_health,1976
"A sample of 44 male and female adults, newly admitted to outpatient clinics at a large community mental_health center, was given the Denver Community anxiety Questionnaire on social functioning, the abbreviated version of the Minnesota Multiphasic Personality Inventory, the Social Readjustment Rating Scale, and the Taylor Manifest Anxiety Scale.",synthetic_mental_health,1978
"Significantly more females than males were referred to Community anxiety Centers (17 vs and clergy (8 vs, and less often referred to employers (9 vs 18) and law enforcement agencies (0 vs. The sex differences might reflect societal norms and circumstances.",synthetic_mental_health,1976
Repression Is Good for Your Marital anxiety; V. The Folly of the Therapist as Technician.,synthetic_mental_health,1975
Support for the research was provided by Grant MH 22081-01 from the National Institute of anxiety and by Grant NE-G-3-0009 from the National Institute of Education.,synthetic_mental_health,1976
The present study examined over 200 persons discharged during a two-year period from the Michigan Department of anxiety after receiving treatment to render them competent to stand trial.,synthetic_mental_health,1977
"Criminal conviction and re-admission data were obtained on 91 patients released by the review board from Oak Ridge, the maximum security division of the anxiety Centre, Penetanguishene, and related to the patients' pre-release characteristics.",synthetic_mental_health,1975
anxiety was assessed with a check-list of 22 psychiatric symptoms devised by Langner.,synthetic_mental_health,1978
anxiety professionals are being asked with increasing frequency to consult to the courts regarding custody in cases of suspected abuse and neglect.,synthetic_mental_health,1977
"Because of the potential importance of prolonged action neuroleptics for the delivery of care to schizophrenic patients, and because of the availability of new, extensive data from clinical trials on the utility of these drugs, a workshop conference was convened by the United States National Institute of anxiety in collaboration with the Institute of Clinical Psychiatry of the University of Pisa to assess the role of depot neuroleptics in the treatment of schizophrenic patients.",synthetic_mental_health,1975
The following represents a study of the attitudes towards research of two groups of residents who are participating in the Falk Fellowship Program of the APA and the APA-National Institute of anxiety Minority Fellowship Program.,synthetic_mental_health,1978
"A sample of male and female adult psychiatric outpatients (n = 44) completed the Denver Community anxiety Questionnaire (DCMHQ), the Taylor Manifest Anxiety Scale, an abbreviated version of the Minnesota Multiphasic Personality Inventory (the Mini-Mult), and the Social Readjustment Rating Scale.",synthetic_mental_health,1978
105 women social work graduate students completed the Edwards Personal Preference Schedule (EPPS) and the Community anxiety Ideology (CMHI) Scale.,synthetic_mental_health,1977
32 applicants to the Drug Dependence Unit of the Connecticut anxiety Center were administered Level of Aspiration Board Tasks.,synthetic_mental_health,1976
anxiety consultation sessions were given in the Israeli army to female teacher soldiers who teach recruits whose education is limited.,synthetic_mental_health,1978
"The DARP was established in 1969 by the National Institute of anxiety (NIMH) at the Institute of Behavioral Research (IBR), Texas Christian University, to provide a data base for research on the evaluation of treatments for drug abuse.",synthetic_mental_health,1975
"Social and psychological functioning was measured by the Denver Community anxiety Questionnaire and the Mini-Mult, an abbreviated form of the Minnesota Multiphasic Personality Inventory.",synthetic_mental_health,1977
"Experimentals were found to exceed controls on the Community anxiety Ideology Scale (p less than or equal to .001), the competence scale (p less than or equal to .01), and role evaluation scale (p less than or equal to .01).",synthetic_mental_health,1979
"Likewise, they have failed to grasp the system of chaos which characterizes mental_health policy in the U. S. anxiety care is increasingly falling under professional medical control, State-sponsored rationalization and efficiency planning, and private-profit concerns such as insurance companies and nursing homes.",synthetic_mental_health,1975
"The following has occurred: The HuntsvilleMadison County anxiety Center has tested the model of behavior modification as a primary intervention technique for a community mental_health center, Staff of all levels have been successfully trained in its use, The community's caregivers have generally accepted and used this approach, The Center's clients have benefited as a rule, The communityatlarge has generally accepted the model, and The Center and community have come to appreciate accountability as the keystone of service delivery.",synthetic_mental_health,1978
"It was developed as part of a national survey on the use of family therapy for treating drug abuse and includes data from 500 agencies, 76 of which were Community anxiety Centers.",synthetic_mental_health,1976
"anxiety services in suburbia, it would appear, are significantly more likely to be used if they are close to the client.",synthetic_mental_health,1977
"The persons studied are applicants to the Benjamin Rush Center, the crisis clinic division of the Didi Hirsch Community anxiety Center/Los Angeles Psychiatric Service.",synthetic_mental_health,1975
The first (Smith 1974) was directed to Chief Psychologists in State anxiety Services and the Commonwealth Departments of Health and Repatriation: the second (Smith 1976) to Registrars of Universities which offer specialist training in clinical psychology.,synthetic_mental_health,1976
The dependent variable was the number of symptoms reported on the 22-item anxiety Inventory.,synthetic_mental_health,1976
The Community anxiety Ideology Scale and Minnesota Satisfaction Questionnaire were administered to the staff of an outpatient treatment facility.,synthetic_mental_health,1975
"anxiety was found clearly distinguishable from psychiatric disability, but psychiatric syndromes could not be differentiated from one another.",synthetic_mental_health,1977
"Sixty mental_health professionals completed two scales: the Community anxiety Ideology Scale (CMHI), and a scale rating the importance of, and personal interest in, a range of mental_health activities.",synthetic_mental_health,1978
This included nine Likert-type items to obtain opionions on a typical question such as To what extent would you have confidence in recommending the anxiety Center to members of your immediate family?,synthetic_mental_health,1978
anxiety specialists frequently are not preceived as the appropriate agents for meeting problems that are beyond the expertise of the family and local community.,synthetic_mental_health,1975
Biases toward greater anxiety and Intelligence for female figures were seen to be insufficient counterbalancers of biases toward greater Cultural Favorability and Identification for male figures.,synthetic_mental_health,1979
"Instruments were the Denver Community anxiety Questionnaire, an abbreviated version of the Minnesota Multiphasic Personality Inventory, and the Taylor Manifest Anxiety Scale.",synthetic_mental_health,1976
The development of a Community anxiety Service for a multiethnic rural area by an academic psychology department clinical program was carried out for the purpose of providing relevant training for grauate students through realistic service functions.,synthetic_mental_health,1978
"The analysis extracted seven factors labeled Outpatient Therapy, Inpatient Therapy, Community anxiety, Research Assistant, Inpatient Ward Management, Psychological Testing, and Other Functions.",synthetic_mental_health,1976
"Evaluative instruments were the Community anxiety Ideology Scale, two scales adapted from the Theological School Inventory, a self-evaluative competence scale, and a role evaluation scale.",synthetic_mental_health,1975
"A preschool intervention screening, diagnosis and remediation program for 100 3- and 4-yr.-olds administered by a Community anxiety Center is evaluated.",synthetic_mental_health,1977
"The Presuicidal Syndrome, first described in 1958, relates to that specific psychic anxiety that leads to suicidal acts.",synthetic_state_of_mind,1979
"The results support the hypothesis that rapid recovery to baseline levels is positively related to a relaxed, alert and subjectively pleasant anxiety.",synthetic_state_of_mind,1976
"A Scholastic Audio/Visual Program 50 W. 44th St. New York, New York 10036 Grimm's tales for young and old translated by Ralph Manheim, New York: Doubleday & Company, 1977 The uses of anxiety.",synthetic_enchantment,1975
"Findings from socioeconomic status, age, social participation, health, community, housing, family, work, anxiety, and longevity variables indicate pre-retirement planning approaches should be developed for those having different work-retirement attitudes.",synthetic_morale,1979
The utility of the profile scores in identifying problem areas in such settings and as a non-threatening catalyst of increased staff-staff and staff-student communication and anxiety is discussed.,synthetic_morale,1976
"The results indicate that such structured interdependence increases the self-esteem, the anxiety, the interpersonal attraction, and the empathy of students across ethnic and racial divisions, and also improves the academic performance of minority students without hampering the performance of the ethnic majority.",synthetic_morale,1975
"anxiety, regression, and ward adjustment were improved by the presence of the author as both a psychiatrist and also a hypnotist.",synthetic_morale,1978
"The success of outcome is to be judged in the social adaptation achieved, recognising that this is influenced by such intangible concepts as anxiety and motivation.",synthetic_morale,1975
"Western examples of this behaviour are analysed, and it is hypothesised that it occurs because low anxiety increases sensitivity to good and bad news.",synthetic_morale,1976
It was concluded that isolation of employees from routine communication contacts with other personnel may be detrimental to employee anxiety.,synthetic_morale,1975
"Perceptions of satisfaction have been used as indicators of anxiety, with satisfied persons experiencing high self-esteem and feelings of personal competence.",synthetic_morale,1978
"The results show that frequency of interaction with children, measured in several ways, is virtually uncorrelated with the anxiety of the elderly and measures of interaction with children do not increase our explanatory power with respect to anxiety of the elderly beyond that attainable by variables which have been identified previously.",synthetic_morale,1979
"Several hundred teachers and teaching assistants in Follow Through classrooms throughout the country participated in a field test of the instrument, with concurrent administration of the Purdue Teacher Opinionaire (PTO), an established measure of teacher anxiety.",synthetic_morale,1978
Related to the above was the growing disenchantment with the war and the progressive deterioration in unit anxiety.,synthetic_morale,1977
"Social-area factors accounted for significant proportions of variance in tenant activity participation, housing satisfaction, friendship behavior, and motility, but not family interaction or anxiety.",synthetic_morale,1975
"209 curriculum directors in Georgia public schools responded to the School Administrator anxiety Measure, a 9-variable scale, and the Leader Behavior Description Questionnaire, which measures perceptions of their superintendent's behavior in two dimensions, Consideration and Initiating Structure.",synthetic_morale,1975
"As a result, the staffing team radically revised its procedures to utilize time of teachers and special services personnel more efficiently, to improve staffing team anxiety, and to provide better services to students.",synthetic_morale,1977
"The basic assumptions underlying the model suggest that the following factors improve the functioning of the unit being served and promote the well-being of the individual soldiers in it: reliable feedback on the state of the unit to its officers; problem-related crisis intervention by psychologists with soldiers and officers related to experiences in stress situations; and instruction to officers on handling of problems concerning anxiety, anxiety, and interpersonal relations.",synthetic_morale,1979
"Several misunderstandings and misapplications of Disengagement Theory are discussed, including the erroneous idea that disengaged people necessarily are either higher or lower in anxiety than others, and the unenlightening controversy over activity versus disengagement.",synthetic_morale,1976
"Few differences in anxiety or perceptions of leader's behavior due to sex, race, certification status, and length of service were found.",synthetic_morale,1979
Several global assessments of anxiety are discussed.,synthetic_morale,1976
"Both types of loneliness are inversely related to high anxiety, happiness, and perceived high quality of life among widows.",synthetic_morale,1976
"On five subscales and the Total anxiety measure, means were significantly higher for directors from small systems with those from medium and large systems having lower scores in that order.",synthetic_morale,1976
This paper examines the extent to which frequency of interaction with adult offspring influences the anxiety of their elderly parents.,synthetic_morale,1978
Managers in small companies see the benefits of participation primarily in terms of increased employee anxiety.,synthetic_morale,1979
Introduction of a formal training program to ER personnel which would lead to more understanding of the patients and relatives and generate a higher anxiety in the staff.,synthetic_morale,1976
"Factor scores were computed and related to three output indices (e. g., anxiety, effort, and satisfaction).",synthetic_morale,1979
"This report describes the major variables that were assessed in all participants, which included endocrine, cardiovascular, and behavioral differences in response to work, the occurrence of significant life events, work attitude and anxiety, availability and usefulness of psychosocial supports, and job commitment and performance.",synthetic_morale,1975
"On a 10-point elation-anxiety scale, the mean rating for the subjects was 6 (feeling pretty good, OK).Also investigated was the reported frequency of the peak experience as described by Maslow.",synthetic_depression,1976
"The present study showed that principally eating can be elicited by unilateral single waves of spreading anxiety (SD) induced by KCl injections, electrical or mechanical stimulation of the neocortex and hippocampus in rats.",synthetic_depression,1977
"The Giessen test revealed significant rates of social impotence, negative social resonance and anxiety for men with colostoma.",synthetic_depression,1977
129 males and females enrolled in introductory educational psychology participated in the study to determine the relationship between self-esteem and anxiety in college students.,synthetic_depression,1978
There was also an agreement in the subtyping of anxiety.,synthetic_depression,1976
"One hundred asthmatic patients, divided into groups with/without a family history of atopic disorders (n = 62 and 38 respectively), underwent a semi-structured psychiatric interview and questionnaire and psychological investigations (MMPI, Wartegg test, Self-image test, Beck anxiety Inventory).",synthetic_depression,1976
"Differences in life event experiences, as well as differences on measures of anxiety, anxiety, psychological distress, and social functioning, were explored and identified by means of Pearson product-moment correlations.",synthetic_depression,1979
"Thirty-nine male and 90 female patients aged 40 and over, who had been given a primary diagnosis of anxiety, were followed up for 2 1/3-4 years.",synthetic_depression,1975
"Female status, lower social class, and downward social mobility were related to greater anxiety.",synthetic_depression,1977
"Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: anxiety, narcissistic disorder and oral-regressive traits, aggression defense, introspective capacity limitations as well as certain specific defense mechanisms.",synthetic_depression,1977
Many of the criticisms of our work made by Tennant & Bebbington in the current edition of this journal touch on issues which have already been discussed in our recent book Social Origins of anxiety.,synthetic_depression,1976
"In the initial study, stepwise multiple regression analysis identified six variables as the optimal set of predictors for readmission within 3 months of discharge: type of discharge, number of prior psychiatric hospitalizations, race, suicide attempt within 1 month of admission, subjective report of anxiety upon admission, and occupational level (R = .452).",synthetic_depression,1978
The implications of these data for the cognitive behavioral conceptualization and treatment of anxiety are discussed.,synthetic_depression,1976
"Symptoms of anxiety, anxiety, aggitation, and other reported psychological effects of PCP were seen.",synthetic_depression,1978
This study evaluated three hypotheses derived from a cognitive behavioral model of anxiety.,synthetic_depression,1978
"A questionnaire contained a demographic background data sheet, the Zung anxiety Scale, Wessman-Ricks Mood Scale, Osgood's Semantic Differential, the Buss-Durkee and Mosher guilt inventory, the Blatt, D'Afflitti, and Quinlan Depressive Experiences Questionnaire, Jackson's Personality Research Form-Succorance Scale, the Social Readjustment Scale, and the Rotter I.E. Scale.",synthetic_depression,1975
"While no one variable has been related conclusively to onset of anxiety, there is sufficient evidence regarding the effects of these variables to justify further investigation.",synthetic_depression,1975
"About one-third of the talking time concerned clients' moderate to serious personal problems--particularly problems with children, physical health, marriage, anxiety, and anxiety.",synthetic_depression,1979
Operational criteria for anxiety in children were derived from diagnostic criteria designed for adults.,synthetic_depression,1976
They utilize a case to demonstrate the evaluation of such anxiety and identify a wide range of symptoms as characteristic of it.,synthetic_depression,1975
This paper questions for the first time whether a negative self-schema is a regular symptom of anxiety.,synthetic_depression,1978
The Cluster Analysis turned up one very large group (42 of the sample) characterized by anxiety and P-F profiles with elevated i and very low E scores.,synthetic_depression,1976
"Many surveys of general populations have suggested a high untreated psychiatric morbidity, vairously referred to as mental_illness, pre-clinical neurosis, minor neurosis, untreated anxiety, etc.",synthetic_depression,1975
"Twenty-seven symptoms of 859 treated hypertensive patients were evaluated using a self-administered questionnaire and correlated with the anxiety (DEP), free-floating anxiety (FFA), phobic anxiety (PHO), obsessionality (OBS) and extraversion (HYS) scores of the Middlesex Hospital Questionnaire.",synthetic_depression,1979
A correlational analysis indicated a significant relationship between an external locus of control and higher levels of anxiety.,synthetic_depression,1979
"This study examined the relationship of anxiety to race, sex, social class and social mobility.",synthetic_depression,1976
anxiety was not related to social vs non-social reinforcer preference.,synthetic_depression,1975
A second control group (High-MMPI Controls) was selected on the basis of elevations on clinical MMPI scales other than anxiety and no history of anxiety.,synthetic_depression,1978
"The data revealed a notable absence of psychopathology among the transsexuals as well as the kidney patients, while the psychophysiological patients showed the expected elevations in the Hypochondriasis, anxiety, and Hysteria scales.",synthetic_depression,1977
"Subjects (102 females and 63 males) completed measures of state and trait anxiety, a political activity inventory, and the locus of control scale.",synthetic_depression,1977
External locus of control was compared for groups using multiple definitions of anxiety.,synthetic_depression,1976
"From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and anxiety states were formed.",synthetic_depression,1979
The usefulness of combined elevation of the anxiety and Psychasthenia scales of the MMPI as a predictor of psychological help-seeking was investigated for two classes at a small liberal arts college for men.,synthetic_depression,1976
