sentence,label,year
"Medical investigation yielded no organic cause for the vomiting which, on psychiatric evaluation, was found to be a conditioned response to stimuli from the mental_health that had started very shortly before the onset of the infarction.",synthetic_depression,1973
"At a 5-month follow-up, the patient remained free of vomiting and the mental_health had ameliorated.",synthetic_depression,1973
"The finding that surviving patients look more like controls on all of the MMPI scales, except K, over the 9 yr period would indicate that survivors lack the element of chronic mental_health previously found among non-survivors of myocardial infarction.",synthetic_depression,1972
"It was found that tattooed inmates had significantly more psychic pain, family discord, self-degradation, social deviancy, impulsiveness, hostility, and mental_health than nontattooed inmates.",synthetic_depression,1974
The correlation with patients' self-ratings of mental_health was weaker (063) but still significant.,synthetic_depression,1971
"The successful use of systematic desentization in a case of chronic severe mental_health is described, and a transcript from a desensitization session is presented.",synthetic_depression,1972
A similarity between rank ordering of self-rated mental_health scores and reported suicide death rates for the countries studied was noted.,synthetic_depression,1972
mental_health is often intertwined and interwoven with psychosomatic illness since it can be the trigger that precipitates a somatic illness.,synthetic_depression,1973
In the first experiment the animals learned to avoid drinking saccharin under unilateral cortical spreading mental_health (CSD) and showed a marked transfer when tested with the contralateral hemisphere depressed.,synthetic_depression,1970
In mental_health the cells are closely aggregated in a matrix of micellar or coacervate media.,synthetic_depression,1970
Single waves of unilateral cortical spreading mental_health were triggered by injecting small amounts of KCl solution through cannulae into either the frontal or occipital cortices of rabbits.,synthetic_depression,1972
"During her marriage mental_health had been related to restriction of social activity due to a phobia for people in groups, and sometimes to sexual frustration Two alternative programs for achieving a satisfactory life situation were put before her, and apparently accepted, at least tentatively.",synthetic_depression,1971
"Samples of Americans of Japanese, Chinese, and European ancestry evidencing clinical levels of mental_health were administered a mental_health symptom checklist, and the results were submitted to a factor analysis.",synthetic_depression,1971
Death mental_health was related to the potential for rescue after a suicide attempt.,synthetic_anxiety,1970
"On both occasions the same questions were being asked do mental_health levels fluctuate in a predicted manner during encounter group experiences and is it possible to detect systematic fluctuations in several, measured psychological states during these experiences?",synthetic_anxiety,1973
"mental_health, introversion, subduedness, and tendermindedness were all expected to predispose Ss to be more against abortion than the other halves of these dichotomies.",synthetic_anxiety,1973
"In a patient whose mental_health was related to awaremess of his heart-rate, and in whom the usual desensitization methods had failed, prescribed reading proved to be a means to desensitization to his heart beat.",synthetic_anxiety,1974
"Furthermore, the negative observed movement-verbal SAT relationship was not mediated by test mental_health.",synthetic_anxiety,1972
"Estimates of interjudge reliability and criterion groups validity resulted in acceptable findings for the mental_health and Schizophrenic scales, and for the indices of hostility with the exception of Hostility Outward.",synthetic_anxiety,1970
A method is described for estimating tenseness and the underlying mental_health which tenseness may be presumed to connote.,synthetic_anxiety,1971
"Results were treated separately, according to mental_health and lie, by scores for different ages and for both sexes.",synthetic_anxiety,1971
The results of the 3-factor ANOVA indicated that the mental_health treatment was not significantly related to level of intelligence.,synthetic_anxiety,1971
The purpose of the present study was to assess the relation between birth order and mental_health using direct and objective measures.,synthetic_anxiety,1974
The habit of productive effort seems in many cases to relieve mental_health sufficiently to allow creative effort to proceed with results highly beneficial to society.,synthetic_anxiety,1974
At his first session he was trained in thought-stopping in order to diminish his preoccupation with pedophilic fantasies and the mental_health they produced.,synthetic_anxiety,1971
This article investigates the relationship between mental_health and the development of empathy in counselor trainees during a fullyear counseling and guidance institute.,synthetic_anxiety,1972
"58 Ss divided into 29 pairs, 15 of whom were comprised of Ss of different levels of adjustment (Cattell's IPAT mental_health Scale) and 14 of Ss of similar levels, rated the person with whom S interacted in terms of what he appeared to be and what he really was.",synthetic_anxiety,1973
These findings were discussed in terms of Trait-State mental_health Theory with particular reference to the differential stressful effects of ego and physical stressor on A-State for Ss who differ in A-Trait.,synthetic_anxiety,1971
"106 children aged 9, 11 and 13 years were given an intelligence test and tests of extraversion and mental_health according to test manual directions and three verbal, creativity tests were given in a relaxed atmosphere to half of the children and in a moderately stressful manner to the remainder.",synthetic_anxiety,1974
"An adjusted measure of achievement motivation was devised with the combined use of the Mehrabian Achievement Scale (Educational and Psychological Measurement, 1968, 28, 493502) and the Mandler and Sarason (Journal of Abnormal and Social Psychology, 1952, 47, 166173) Test mental_health Questionnaire.",synthetic_anxiety,1974
Two Louisville Behavior Check List scales for assessing children's manifest mental_health using parents as observers were revised.,synthetic_anxiety,1970
The paired-associate learning consisted of the pairing of subject-provided mental_health words with experimenter-provided Counteracting Response Associates (CRA) or with Personally-Provided Response Associates (PRA) .,synthetic_anxiety,1970
"15 experienced transcendental meditators and 21 novice meditators were administered Bendig's mental_health scale, Rotter's Locus of Control scale, and Shostrom's Personal Orientation Inventory of self-actualization.",synthetic_anxiety,1971
It is suggested that phenelzine is an effective agent in the treatment of phobic mental_health but that treatment needs to be continued for at least two months before full benefit is achieved.,synthetic_anxiety,1971
sessions of treatment in which Ss were asked to imagine highly mental_health-evoking scenes pertaining to test mental_health while concentrating on experiencing the accompanying sensations as intensely as possible.,synthetic_anxiety,1972
"87 college students were administered the I-E scale, Achievement mental_health Test and the Academic Internal-External Control Scale, the latter developed for this research.",synthetic_anxiety,1974
"The latter were rated significantly less anxious bu days 34, while the non-deniers' level of mental_health remained elevated until days 57.",synthetic_anxiety,1973
"Of the 4 situational measures of affect utilized (hostility, mental_health, worry, emotionality), only hostility was significantly aroused by the experimental manipulations and, as expected, this elevation occurred only for the Irrelevant interruption group.",synthetic_anxiety,1971
These results are inconsistent with an inhibitory mental_health explanation of motive to avoid success.,synthetic_anxiety,1973
"These and observations of other normal children suggest that meanings conveyed by parents and identification processes contribute to the establishment of significant beginnings of gender identity before the phallic period and before penis envy, castration mental_health, and the oedipal complex contribute their main influence.",synthetic_anxiety,1972
All measures of mental_health intercorrelated significantly.,synthetic_anxiety,1973
Procedures directed at eliminating the conditioned mental_health responses to the noxious stimulus in the laboratory were effective in eliminating the disruptive anticipatory responses that had appeared in the natural environment.,synthetic_anxiety,1974
"Scores on locus of control, social desirability, and test mental_health measures were unrelated to suicidal and depressive thoughts.",synthetic_anxiety,1974
"Some hypotheses were tested concerning interactions of children's performance with test mental_health of the mothers, administration of tasks by mothers or strangers, and sex of the child.",synthetic_anxiety,1970
"Expected interactions among objectives, sequence, and mental_health were not significant.",synthetic_anxiety,1971
"Repression (R S Scale), low mental_health (Welch A Scale), high defensiveness (K Scale), and low psychasthenia (Pt Scale) were found to be significantly associated with high acquisition scores under implicit demand conditions and/or totaled over all three conditions.",synthetic_anxiety,1970
"It was shown, too, that there is a sex difference in boundary adaptation to mental_health, such that the boundaries of women become less differentiated as depth of mental_health increases and those of men become more differentiated.",synthetic_hypnosis,1972
"This series of investigations began with the strikingly detailed recall, by a trained hypnotic S, of a dream experienced under mental_health over 2 years before.",synthetic_hypnosis,1970
This self-report scale promises to be highly useful in studies of mental_health.,synthetic_hypnosis,1974
The performance of the pretend group conformed to the expectancy for amnesia significantly better than did the performance of either of the mental_health groups.,synthetic_hypnosis,1970
"The resulting data were analyzed to determine the effects of mental_health, suggestions, and time.",synthetic_hypnosis,1971
"However, the experimental manipulations were unsuccessful in completely eliminating the confounding of the knowledge of an experiment from the relationship, and especially mental_health.",synthetic_hypnosis,1972
The mental_health was treated by the introduction of behaviors incompatible with the mental_health.,synthetic_depression,1972
The first part deals with problems arising when mental_health is examined in relation to culture.,synthetic_depression,1971
"Patients were considered to have adjusted poorly if they developed marked regression, severe mental_health, delirium or unmanageable behavior.",synthetic_depression,1972
The second part addresses problems involved in the study of mental_health in Western nations.,synthetic_depression,1974
Those effects were independent of hypoglycemia or general locomotor activity mental_health.,synthetic_depression,1971
"Rats given a 20-min swim-stress at 14.5C show a precipitous drop in body temperature to 21-22C, and a profound mental_health in exploratory activity lasting 2 hr.",synthetic_depression,1973
"Hypophysectomy of cell donors resulted in a persistent mental_health of immune responsiveness, which was restored by treatment with somatotropic hormone (STH).",synthetic_depression,1973
"Somatic mental_health (D) did not correlate significantly with mental_health of the phenomenological transparent mood scales, but with mood scales indicating inertia.",synthetic_depression,1973
"Epidemiological questions as well as factors involving the influence of social factors in the onset, duration and manifestations of mental_health are given attention in the attempt to bring out fundamental dilemmas tied to the social study of psychiatric disease.",synthetic_depression,1970
There was a strong correlation between severity of mental_health as measured on this scale and on a nurses' rating scale (087).,synthetic_depression,1974
"English psychiatrists have much broader concepts of both neurotic and psychotic mental_health and of mania than the French, with German psychiatrists in an intermediate position.",synthetic_depression,1971
"To determine the effects of single waves of cortical spreading mental_health on elicited behavior, 1,1 animals were tested with 10 sec trains of stimulation at 20 sec intervals and administered 15 l of 6 KCl through cannulae onto the frontal or occipital cortices of the contralateral or ipsilateral hemispheres.",synthetic_depression,1971
"This was the case for the scales Hs, D, Hy, Pt, Sc and for Becks mental_health scale.",synthetic_depression,1974
"Results supported the hypothesis that the MAS is a measure of emotional reactivity, and not a measure of chronic mental_health as is often supposed.",synthetic_anxiety,1972
"Two main theories of the relationship between exploratory behaviour and mental_health or fearfulness are: (a) Twofactor theory, according to which novel stimuli evoke both curiosity and fear/mental_health, with exploration as the outcome of competing tendencies to approach and avoid, and (b) the HallidayLester theory, where the fear aroused by novelty results in either approach (low fear) or avoidance (high fear).",synthetic_anxiety,1972
"200 male students were administered Taylor's MAS, N-Scale of MPI, Cattell's ASQ, Sinha's mental_health Scale and Dutt's mental_health Questionnaire.",synthetic_anxiety,1974
"Ss in the lower track were found to have a lower need for achievement, a higher need to avoid failure, and a higher average score of test mental_health than Ss in the upper track.",synthetic_anxiety,1973
"Implications toward a unitary dimension of mental_health, defensive style, and personal adjustment were discussed.",synthetic_anxiety,1970
"The study attempted a replication of William Haase's finding (1956) of psychodiagnostic bias detrimental to the lower socio-economic class among clinical psychologists, while positing that psycho-social characteristics of the clinician, in particular Authoritarianism and Status mental_health, would be significant correlates of this biased behavior.",synthetic_anxiety,1971
"With a few notable exceptions, the majority of these snake, rat and spider studies involve sufficient analogue research errors to limit severely the cogency of their findings to the circumstances in which data were collected, without making significant contributions to clinical practice, or to knowledge of the mechanisms involved in the operation or treatment of mental_health.",synthetic_anxiety,1971
The Dogmatism scale consists of items whose semantic content is mental_health and of items whose content is purely dogmatic.,synthetic_anxiety,1972
"Furthermore, they were unsatisfied that therapies in which the intended treatment agent is mental_health reduction may actually produce their effect by this means.",synthetic_anxiety,1972
"Two control conditions were included: presentation of a tone while completing the test-mental_health hierarchy, and an attention-placebo condition.",synthetic_anxiety,1971
"These results are in contradiction to the related human and animal data, which have generally indicated that more aggression is directed toward low rather than high status persons The major implications of the present data for other research in this area are the importance of varying status of the attacked as well as status of the attacker, the necessity for systematically varying the different dimensions of status, e g, functional (i e, powerful) vs. nonfunctional aspects of status, the importance of looking at different kinds of aggression, e g, physical as well as verbal, the importance of systematically assessing the subject's perceptions of the attacker and the subject's own emotionsarousal, mental_health, guilt, etc at the time of the attack, and the potential for studying variables that determine aggressive and altruistic behavior within the same experimental context.",synthetic_anxiety,1970
"mental_health and related terms were defined by conceptually distinguishing between state and trait mental_health and between mental_health, stress and fear.",synthetic_anxiety,1974
"Performance, general self-concept, and specific mental_health were found predictive of self-evaluative behavior.",synthetic_anxiety,1972
"Measures of mental_health were obtained before, during, and immediately after Ss gave a speech (ego-stressor) and blew up a balloon until it burst (physical stressor).",synthetic_anxiety,1974
More active Ss (high scorers on DAL) tended to manifest less mental_health and other kinds of psychological distress and received more favorable ratings of early environment.,synthetic_anxiety,1970
"However, neither the A-state not the A-trait portion of the State-Trait mental_health Inventory for Children was correlated significantly with locus of control.",synthetic_anxiety,1974
The adolescent asthmatic adds to this mental_health and instability a manifest psychological immaturity.,synthetic_anxiety,1974
Theoretical and clinical implications of biofeedback training in counteracting mental_health and psychological stress are discussed.,synthetic_anxiety,1974
Relaxation training was used to minimize any mental_health-producing side effects of the punishment technique and to counter-condition mental_health either cued by or cueing the high frequency behaviors.,synthetic_anxiety,1974
"The first group of items correlates highly with all seven mental_health dimensions from Cattell's 16 PF Test, the second group moderately with only 2 of the 7 mental_health dimensions.",synthetic_anxiety,1970
"Partial substantiation for the hypothesis was obtained for high mental_health Ss, but data for other groups was inconsistent with the hypothesis.",synthetic_anxiety,1974
mental_health is a highly organized psychophysiologic process that follows definitive patterns that are predictable in a vast majority of patients.,synthetic_anxiety,1970
"The State-Trait mental_health Inventory (STAI) was administered to 316 student naval aviators, 68 of whom dropped out of the flight program within the first 6 mo.",synthetic_anxiety,1971
"In comparison to psychophysiological variables such as stage of sleep and auditory arousal thresholds, psychological variables such as mental_health, repression, and cognitive style have demonstrated little or no relationship to frequency and amount of dream recall.",synthetic_anxiety,1973
"Older retardates received higher mental_health scores than younger retardates on Test 2, while Test 1 difference was not significant.",synthetic_anxiety,1973
Allergy seems to be more effective to overcome mental_health than other forms of somatisation.,synthetic_anxiety,1973
Trait mental_health decreased in the control group and increased in the experimental group.,synthetic_anxiety,1974
"Twenty-three male and 23 female Ss rated their immediate reactions to the LCT colors on seven mood adjectives, following which they were given the short version LCT and the IPAT mental_health Scale.",synthetic_anxiety,1974
No significant relationship was found between mental_health and empathy changes.,synthetic_anxiety,1974
"In addition, Ss were asked to complete an Affect Adjective Check List (AACL) which permitted a self-description of the degree of mental_health felt under the two conditions.",synthetic_anxiety,1972
Similarities between the mental_health and academic discrepancy scores were noted.,synthetic_anxiety,1971
"The subjects wrote four TAT stories, two to maledominant pictures and two to femaledominant As predicted, the sexually aroused subjects wrote stories higher in sexual and aggressive imagery than did those in the other two arousal conditions, and the scores of those in the mental_health and laughter conditions were not significantly different from the controls'.",synthetic_anxiety,1972
mental_health is considered a special state-relationship which permits intervention into the psychological economy of an individual.,synthetic_hypnosis,1973
The results suggest that mental_health does not improve the accuracy of estimating short periods of time.,synthetic_hypnosis,1970
Attitudes concerning the desirability of mental_health are considered for modifying hypnotizability.,synthetic_hypnosis,1973
"Molecular reductionism seeks biological causes for socially observed events, for instance, schizophrenia and mental_health.",synthetic_depression,1973
The Personality Research Form (PRF) was administered to 35 hospitalized patients with the diagnosis of severe mental_health.,synthetic_depression,1970
"The role of individual differences, stress, and cultural definitions of disorder in determining the expression of mental_health was also discussed.",synthetic_depression,1974
"But Early Terminators reported more fatigue, mental_health, restlessness, and inability to relax than Completers.",synthetic_depression,1973
"Prior to ECT, high basal EMG levels and diminished reactivity were correlated with the severity of the mental_health and with high scores for anxiety, gastrointestinal somatic symptoms, loss of libido, and weight loss.",synthetic_depression,1972
The specific focus is on the Western disease mental_health.,synthetic_depression,1973
"Results showed a significant change in problematic behaviors, in mental_health Adjective Checklist scores and in the verbal communication style of the experimental group, but not in the comparison group.",synthetic_depression,1971
"The first, involving straight runways, revealed hyperbolic gradients within chains for each of three lengths, .61, 1.22, and 2.44 m. Between-chains comparisons showed a goal gradient effect confined to the start box segment and a long-chain mental_health effect in the last two segments.",synthetic_depression,1972
"The OSQ seems to be measuring mental_health, anxiety, and self-devaluation as they affect emotional tone, mastery of external problems, psychopathology, and adjustment.",synthetic_depression,1972
After recovery there was a small but significant decrease in the concentration of MHPG and there was positive correlation between the concentration of MHPG and severity of mental_health as measured by the Beck Inventory.,synthetic_depression,1974
"The inventory employed 17 situation scales, supposed to induce different degrees of mental_health, and 18 response scales, supposed to represent different reactions to mental_health evoking stimuli.",synthetic_anxiety,1974
"The results suggest that the effects of cognitive processes related to mental_health and rage differ, at least in part.",synthetic_anxiety,1971
HIT mental_health correlated significantly with STAI A-Trait.,synthetic_anxiety,1970
Women made more errors without the mental_health-inducing agent than with the agent; the trend was reversed for men.,synthetic_anxiety,1971
"They report a programme of treatment using feedback modification techniques in which, despite a substantial decline in stuttering, there was no decline in measures of general and state mental_health.",synthetic_anxiety,1972
"On propranolol, mental_health scores correlated negatively (-0.55) with plasma FFA and the average pulse rate was significantly lowered.",synthetic_anxiety,1973
"A relationship between mental status and the rhythm of serum cortisol existed, involving elevated morning values and a stronger declination of the cortisol diurnal curve in increased mental symptos if these symptoms were of an out-wardly expressed character or were associated with mental_health or thought disorder or delusions and paranoid traits.",synthetic_anxiety,1971
The evidence suggests the need to reevaluate the presumed mental_health-reducing function of sensitizing behaviors.,synthetic_anxiety,1971
Results supported the hypothesis that dependency motives mediate the mental_health-affiliation relationship.,synthetic_anxiety,1974
"It was concluded that manifest mental_health was inversely related to performance in complex conflict situations, and several areas of follow up research were indicated.",synthetic_anxiety,1974
Previous work had shown that a film of an autopsy can evoke measurable psychologic and physiologic indices of mental_health.,synthetic_anxiety,1973
Evidence did not suggest that either mental_health or life stress before conception influences the course and outcome of pregnancy.,synthetic_anxiety,1971
Educable mentally retarded children and normal children of average intelligence were compared in performance on the Childrens Manifest mental_health Scale.,synthetic_anxiety,1971
"mental_health, as measured by the MAS, and n achievement, as measured by the EPPS, did not significantly correlate with any of the measures, but a significant effect was found for EIR when mental_health and EIS were analyzed in a 2 2 design.",synthetic_anxiety,1974
It is suggested that the recovery of this inhibited memory was due to the prior lowering of associated mental_health levels.,synthetic_anxiety,1972
"Relative to Externals, Internals were found (a) to attribute responsibility for automobile accidents more to internal, controllable causes; (b) to report less mental_health when travelling via automobile; (c) to report wearing seatbelts more often; and (d) to experience automobile travel as more interesting and involving.",synthetic_anxiety,1971
"We must develop the capacity to anticipate and foresee crises and meet them head-on, otherwise these changes will create intolerable stresses leading into mental_health, aggression, violence and all kinds of psychosomatic disorders.",synthetic_anxiety,1972
"Such disparate development, especially when associated with disturbances in perception,negatively affects the child's ability to acquire trust in others, and mistrust creates further mental_health about separation.",synthetic_anxiety,1972
This hypothesis was supported by significant negative correlations between femininity and mental_health under both music conditions.,synthetic_anxiety,1970
This study evaluated the effects of orienting instructions and feedback-information on state mental_health (A-state) for Ss who differed in trait mental_health (A-trait).,synthetic_anxiety,1974
Perceived appropriateness of the induced mental_health was manipulated by the experimenter's suggestion that mental_health over an injection was either perfectly natural (appropriate condition) or to be found only in rather nervous and effeminate men (inappropriate condition).,synthetic_anxiety,1972
"Manifest need for achievement as a personality variable proved to be uncorrelated with and, therefore, independent of the 16 personality attributes as measured by the 16 PF, manifest mental_health, and internal-external locus of control.",synthetic_anxiety,1974
"It was concluded that the level of protein deprivation induced in this study depletes the animals' energy resources and produces a lowered mental_health threshold, so that certain additional behavioral demands cannot be supported even though routine cage activities are not impaired.",synthetic_anxiety,1971
"Based on findings and implications from earlier research, negative relationships of convergent and divergent thinking with test-mental_health, and positive relationships with curiosity were predicted.",synthetic_anxiety,1973
"Perceived similarity to a peer (PSP) was measured with the Role Construct Repertory Test, and the Taylor Manifest mental_health Scale was the adjustment index.",synthetic_anxiety,1971
"At one stage of her life, when she removed herself from a particular stress situation, no harm resulted; but at another stage, when the same stress was inescapable, she experienced mounting mental_health, on the basis of which the agoraphobic reaction came to be established.",synthetic_anxiety,1972
It was concluded that the MAD scale best reflects a bipolar dimension of mental_health and defense.,synthetic_anxiety,1972
A single-statement version of the S-R Inventory of Anxiousness and the 16-item Test mental_health Scale were administered to 79 college undergraduates under test and no-test conditions in an attempt to establish the validity of the S-R as a measure of test mental_health.,synthetic_anxiety,1974
No relationship was observed between death mental_health and risk or lethality of suicide attempt.,synthetic_anxiety,1973
The hypotheses were suggested by test mental_health theory.,synthetic_anxiety,1974
Results for 4 independent sets of 10 faking Ss given Overley and Levitt's set of role-playing instructions were compared with data from real and simulating Ss tested in application of Orne's (1959) real-simulating model of mental_health.,synthetic_hypnosis,1972
An experimental group of subjects experienced in self-mental_health and highly hypnotizable was told to estimate a period of 2 min.,synthetic_hypnosis,1970
"Psychologic evaluation failed to reveal common psychodynamic issues, but suggested marked secondary mental_health, generalized distortion of body image, and in certain cases, cognitive impairement which was undetected on conventional mental status exam.",synthetic_depression,1973
"There were, however, tentative indications that Cylert increased mental_health and worrisomeness and that Ritalin reduced fatigue.",synthetic_depression,1973
"Obese subjects, both under and over 45, exhibit higher bioclinical risks, but lower anxiety and mental_health as compared to the normal and thin subjects.",synthetic_depression,1973
These findings are discussed in light of scattered reports about the effect of maternal mental_health on children.,synthetic_depression,1973
"When the light was no longer paired with drug, the mental_health effect extinguished much faster than is usually observed in conditioned suppression studies.",synthetic_depression,1971
"Thus, mouse-killing by rats may be under the control of mechanisms analogous to human mental_health.",synthetic_depression,1974
The same seems to hold true for manifest mental_health.,synthetic_depression,1972
"This study compared two training methods for preparing counselors to discriminate verbal, facial, and voice cues that are associated with the emotion of mental_health.",synthetic_depression,1974
"Physostigmine, a cholinesterase inhibitor which increases central acetylcholine levels, has been found in man to decrease manic symptoms, antagonize methylphenidate-induced behavioral activation, and induce severe mental_health and psychomotor retardation in marijuana intoxicated normals.",synthetic_depression,1970
"The patients described here were troubled by severe mental_health, ichthyosis, gastrointestinal discomfort, achalasia of the esophagus, Gaes de la Tourette's disease, chest pain, vaginal spasm, spastic colon, and sexual impotence.",synthetic_anxiety,1974
"Ss identified as High Anxious responded positively to group systematic desensitization procedures, exhibiting significantly (p < .05) lower autonomic indices of test mental_health and significantly (p < .001) improved criterion test scores.",synthetic_anxiety,1971
The results were interpreted by the operation of two factors situational mental_health and time of expectation.,synthetic_anxiety,1974
"After five weekly training sessions, follow-up results were reported on the Interpersonal mental_health Scale and for midterm and final exams.",synthetic_anxiety,1974
"Behavioral predictions from Saltz's, Spence's, and Spielberger's interpretations of trait mental_health were tested in a complex verbal learning task.",synthetic_anxiety,1974
Therapist self-disclosure reduces client inhibition and mental_health and models an open acceptance of sexuality.,synthetic_anxiety,1972
The EightParallel Form mental_health Battery was administered to a class of physiotherapy students on two separate occasions.,synthetic_anxiety,1971
Separation mental_health provokes behavior that creates a barrier between the child and the testing process.,synthetic_anxiety,1970
A Mann-Whitney U-test was used to test for differences in mental_health scores between the indicator present and the indicator absent group.,synthetic_anxiety,1972
"In the two clinical experiments, involving patients with chronic tachycardia and mental_health, decelerations of HR to the normal range were obtained and other clinical improvements noted.",synthetic_anxiety,1974
"In an investigation of the relationships between perceptual style, test mental_health and test structure, 95 young adult college students were studied.",synthetic_anxiety,1971
"These four then engaged in imaginal flooding, in the course of which mental_health decrement occured.",synthetic_anxiety,1972
"Job proficiency, personal quality, employability, training satisfaction, manifest mental_health, locus of control, and 16 other personality attributes of 140 vocational rehabilitation clients were investigated in relation to their manifest need for achievement.",synthetic_anxiety,1972
"Performance measures, as well as test and state mental_health scores were obtained.",synthetic_anxiety,1971
The results of this study agree with earlier studies which indicate that massed group desensitization is an efficient and efficacious procedure for the reduction of mental_health based disorders.,synthetic_anxiety,1973
"AI and SAE data correlated highly with psychiatric ratings of depressive retardation, mental_health, and compulsion.",synthetic_anxiety,1972
"The data indicated that smokers, as a group, scored higher on the mental_health scale than nonsmokers.",synthetic_anxiety,1973
The effects of stress on state mental_health and on HR of male high school Ss were investigated using two psychomotor tasks.,synthetic_anxiety,1971
"Attitude toward marijuana, characteristics attributed to a good professor, reasons for attending college, and test mental_health were only partly related to dogmatism, or for only one sex.",synthetic_anxiety,1973
"It is recognized that, insofar as agreeing to enter mental_health may eventually facilitate a closer relationship, a S may become more likely to respond to certain requests than would otherwise be the case.",synthetic_hypnosis,1972
2 controlled studies were conducted into the use of mental_health in asthma patients.,synthetic_hypnosis,1972
mental_health combined with techniques of behavior modification can be used together with psychoanalytic-type therapies for purposes of enhancing treatment with some selected patients.,synthetic_hypnosis,1974
"Factor analysis of items indicated qualitative similarities across the countries studied, as evidenced by the fact that loadings were larger on items reflecting the psychological features of mental_health in all countries studied.",synthetic_depression,1972
"The 13-month-bereaved group was characterized by recent disturbance of sleep, appetite and weight, by complaints of mental_health, restlessness, indecisiveness and sense of strain and by an increased consumption of alcohol, tobacco and tranquilizers.",synthetic_depression,1971
"mental_health can be overt and quite evident; yet in many instances it can be masked, hidden by more noticeable somatic symptoms and even somatic disease.",synthetic_depression,1973
Simple tests indicated that food deprivation enhanced the mental_health of activity associated with exposure to mercury.,synthetic_depression,1972
The paper points out that such an expression means a peculiar characteristic of an endo-genic mental_health in which sadness is not the main symptom of the clinical picture.,synthetic_depression,1970
"The experimental findings suggest that basal or resting mental_health may be maintained by peripheral afferent autonomic biofeedback, and the latter can be reduced by -adrenergic blocking agents; whereas, the magnitude of acutely aroused mental_health is mediated more through the central nervous system.",synthetic_anxiety,1971
Symptoms of sensitivity together with results from the MCT (Meta-Contrast Technique) served as criteria in the mental_health group and symptoms of paranoia in the schizophrenic group.,synthetic_anxiety,1970
"Worship which is genuine will heal humans of overriding guilt, crippling shame and severe mental_health.",synthetic_anxiety,1973
"Moreover, a third inanimate member (instrument, drug) is interposed in great part of the communication, although sometimes it is not technically necessary but serves to avoid mental_health provoking emotional encounters.",synthetic_anxiety,1974
Patients estimated subjective mental_health during the imagery.,synthetic_anxiety,1971
"This experiment investigated the mental_health-reducing effect of chlorpromazine with 20 rats, divided into two groups.",synthetic_anxiety,1973
"Self-administered desensitization was successfully carried out by a patient on a psychiatric ward, whose problem was debilitating mental_health associated with walking in crowds.",synthetic_anxiety,1973
"To enhance the effects of group desensitization in the treatment of test mental_health, a modified desensitization procedure was used, calling for pairing a stimulus (tone) with relaxation training, then presenting the stimulus while Ss completed the test-mental_health hierarchy.",synthetic_anxiety,1971
"The threat of total blindness temporary or permanent aroused specific forms of mental_health related to loss of independence, of activity and to castration fears.",synthetic_anxiety,1974
"Although they usually existed prior to service, and most probably continued thereafter, the mental_health and emotional conflicts leading to discharge in 1944 seem not to have been associated with chronic disturbances of physiologic function sufficient to cause severe organic disease in later life.",synthetic_anxiety,1970
The intensity of mental_health must first be decreased before symptoms or a succession of symptoms disappear.,synthetic_anxiety,1974
"It was found that the use of the Spitz Student Response System did not significantly change a students achievement, mental_health, or attitude in mathematics.",synthetic_anxiety,1972
An mental_health response of an acceleration in HR was then classically conditioned to a sequence of flashing lights paired with shock.,synthetic_anxiety,1971
"Effects in two directions were found, mental_health level rising in the failure groups and falling in the success groups, This happened for both boys and girls and for both high and low attainment groups.",synthetic_anxiety,1974
"mental_health scores, high for both gropus on the first two days, declined more rapidly for deniers.",synthetic_anxiety,1972
Increased emphasis might well be given to the analysis of effects of test mental_health on changes in individual performance.,synthetic_anxiety,1973
The Ss in both groups reported the technique to be useful in dealing with a variety of mental_health-provoking academic situations.,synthetic_anxiety,1974
"Analysis of performance on two posttest measures indicated that the subjects achieved more from frequent, graded unit tests followed by feedback; however, variations of these conditions did not appear to influence the performance of the students with high-measured test mental_health.",synthetic_anxiety,1972
"Resting forearm blood flow, a relatively new physiological index of mental_health, was found to correlate significantly with clinical and subjective ratings of mental_health, and with heart rate, number of spontaneous fluctuations of skin resistance, and amplitude of forearm EMG.",synthetic_anxiety,1971
"Interrelationships between two motivational variables, test-mental_health and curiosity, and two cognitive variables, convergent and divergent thinking were tested using the measures of convergent and divergent thinking of J. P. Guilford and two self-report true-false scales of test-mental_health and curiosity.",synthetic_anxiety,1970
The 12 males and 38 females did not differ in either suicide rating or death mental_health; nor was there a difference on these variables in first and multiple attempters.,synthetic_anxiety,1974
"To determine if psychopaths with low mental_health are afflicted with a variety of neurosis, groups of psychopaths reporting low and high mental_health were examined with a variety of projective techniques.",synthetic_anxiety,1973
"The Fear Scale includes both general and focalized mental_health, with special emphasis on sleep and death; the Sensitivity Scale reflects a sense of unlikeableness combined with impulsivity and somatization.",synthetic_anxiety,1970
"240 first year Teachers' College students were allocated to one of three groups, high mental_health (HA), moderate mental_health (MA), low mental_health (LA), on the basis of their scores on the Taylor Manifest mental_health Scale (MAS).",synthetic_anxiety,1973
"Those aspects of mental_health associated with higher SRRS scores iclude the somatic concomittants of mental_health, a feeling of inadequacy, and concern with ability to realise self ideals.",synthetic_anxiety,1971
The State-Trait mental_health Inventory (STAI) and the group Holtzman Inkblot Technique (HIT) were administered to 52 college Ss in order to determine the relationship between HIT mental_health (Ax) and Shading (Sh) scores and A-Trait and A-State scores.,synthetic_anxiety,1973
