epoch,cosine_dissim_mean,cosine_dissim_sd,cosine_dissim_se,term,inj_ratio,corpus
2010-2014,0.0691926657142857,0.05140992010476625,0.0014688548601361786,mental_health,60,synthetic_breadth
2010-2014,0.03637421812244898,0.03093444444301228,0.0008838412698003509,mental_illness,60,synthetic_breadth
2010-2014,0.3401339949387755,0.2489248065649357,0.007112137330426734,abuse,60,synthetic_breadth
2015-2019,0.14189535975510204,0.12873004549943246,0.0036780012999837832,trauma,60,synthetic_breadth
2015-2019,0.0836678227755102,0.0975102921683791,0.002786008347667974,anxiety,60,synthetic_breadth
2015-2019,0.17306736408163265,0.19445931308451564,0.005555980373843304,depression,60,synthetic_breadth
2015-2019,0.06803302702040817,0.05098024055890101,0.001456578301682886,mental_health,60,synthetic_breadth
2015-2019,0.040319674448979596,0.03700012251573601,0.0010571463575924573,mental_illness,60,synthetic_breadth
2015-2019,0.28787849542857147,0.23983518603549386,0.006852433886728395,abuse,60,synthetic_breadth
1970-1974,0.204900943755102,0.16520687342962348,0.004720196383703528,trauma,80,synthetic_breadth
1970-1974,0.10050803395918369,0.12240089209798924,0.0034971683456568358,anxiety,80,synthetic_breadth
1970-1974,0.2274410784489796,0.2021053036944879,0.00577443724841394,depression,80,synthetic_breadth
1970-1974,0.07787563044897959,0.05920235521318621,0.0016914958632338914,mental_health,80,synthetic_breadth
1970-1974,0.04374292228571429,0.03470049350406746,0.0009914426715447846,mental_illness,80,synthetic_breadth
1970-1974,0.4164704735507246,0.20659081421740697,0.012435305704623098,abuse,80,synthetic_breadth
1975-1979,0.19734380530612247,0.17370657884650628,0.004963045109900179,trauma,80,synthetic_breadth
1975-1979,0.08606329004081634,0.10388614243620661,0.002968175498177332,anxiety,80,synthetic_breadth
1975-1979,0.1792865770612245,0.17467814991022593,0.004990804283149313,depression,80,synthetic_breadth
1975-1979,0.07983576595918367,0.0584120983930599,0.0016689170969445683,mental_health,80,synthetic_breadth
1975-1979,0.041912179428571436,0.03583653808638631,0.001023901088182466,mental_illness,80,synthetic_breadth
1975-1979,0.38297746538775507,0.2174543514032627,0.006212981468664648,abuse,80,synthetic_breadth
1980-1984,0.18294569404081634,0.15631325046882286,0.004466092870537797,trauma,80,synthetic_breadth
1980-1984,0.09573372816326531,0.11419387010014348,0.0032626820028612427,anxiety,80,synthetic_breadth
1980-1984,0.1998121907755102,0.17882124034590144,0.005109178295597183,depression,80,synthetic_breadth
1980-1984,0.0775172852244898,0.057184854527378114,0.0016338529864965176,mental_health,80,synthetic_breadth
1980-1984,0.042387578040816325,0.03807451880432282,0.0010878433944092234,mental_illness,80,synthetic_breadth
1980-1984,0.39754447232653056,0.23646505948919608,0.006756144556834175,abuse,80,synthetic_breadth
1985-1989,0.1881873144489796,0.1598759208630885,0.004567883453231099,trauma,80,synthetic_breadth
1985-1989,0.1104900387755102,0.12725810413976596,0.0036359458325647418,anxiety,80,synthetic_breadth
1985-1989,0.19302088546938775,0.17877894466391142,0.005107969847540326,depression,80,synthetic_breadth
1985-1989,0.07660397412244899,0.05474445822668646,0.0015641273779053275,mental_health,80,synthetic_breadth
1985-1989,0.0456094106122449,0.04482316188817158,0.0012806617682334736,mental_illness,80,synthetic_breadth
1985-1989,0.35448896522448975,0.2753917317415139,0.007868335192614683,abuse,80,synthetic_breadth
1990-1994,0.18230486220408162,0.15804496753317754,0.004515570500947931,trauma,80,synthetic_breadth
1990-1994,0.08623421044897958,0.09923533511195651,0.002835295288913043,anxiety,80,synthetic_breadth
1990-1994,0.20209320032653064,0.1907939885514164,0.0054512568157547535,depression,80,synthetic_breadth
1990-1994,0.08309672040816327,0.06111576535990772,0.0017461647245687923,mental_health,80,synthetic_breadth
1990-1994,0.04590595648979592,0.04827729589126566,0.001379351311179019,mental_illness,80,synthetic_breadth
1990-1994,0.34663680489795917,0.27442535342005836,0.00784072438343024,abuse,80,synthetic_breadth
1995-1999,0.16971372081632655,0.14943091343787862,0.004269454669653675,trauma,80,synthetic_breadth
1995-1999,0.10718521175510205,0.12500172826809014,0.0035714779505168605,anxiety,80,synthetic_breadth
1995-1999,0.21219379232653063,0.19998739392353643,0.0057139255406724685,depression,80,synthetic_breadth
1995-1999,0.07495301004081632,0.05870772898554792,0.0016773636853013693,mental_health,80,synthetic_breadth
1995-1999,0.045995096081632644,0.040933402498405144,0.0011695257856687185,mental_illness,80,synthetic_breadth
1995-1999,0.27455021951020414,0.2496639060914912,0.0071332544597568935,abuse,80,synthetic_breadth
2000-2004,0.1664539883265306,0.14633017197676554,0.004180862056479015,trauma,80,synthetic_breadth
2000-2004,0.0897636321632653,0.10181779954732935,0.0029090799870665532,anxiety,80,synthetic_breadth
2000-2004,0.20957612832653058,0.1946729478118268,0.005562084223195051,depression,80,synthetic_breadth
2000-2004,0.0744607106122449,0.05749297078855812,0.0016426563082445173,mental_health,80,synthetic_breadth
2000-2004,0.03755688726530613,0.029822788860398946,0.0008520796817256841,mental_illness,80,synthetic_breadth
2000-2004,0.31200888906122454,0.25612013769020786,0.007317718219720224,abuse,80,synthetic_breadth
2005-2009,0.13335622408163267,0.12137451040920555,0.0034678431545487297,trauma,80,synthetic_breadth
2005-2009,0.08797316489795919,0.09607022854209007,0.0027448636726311445,anxiety,80,synthetic_breadth
2005-2009,0.18492802669387753,0.18367379724772603,0.005247822778506458,depression,80,synthetic_breadth
2005-2009,0.07024115885714285,0.05076054325651158,0.001450301235900331,mental_health,80,synthetic_breadth
2005-2009,0.03784549591836735,0.0319560283925726,0.0009130293826449311,mental_illness,80,synthetic_breadth
2005-2009,0.3195581547755102,0.2513602299941519,0.007181720856975769,abuse,80,synthetic_breadth
2010-2014,0.155292781877551,0.143242378466905,0.004092639384768714,trauma,80,synthetic_breadth
2010-2014,0.07781530824489798,0.0806451704179174,0.0023041477262262114,anxiety,80,synthetic_breadth
2010-2014,0.20263012677551018,0.1961837767278328,0.005605250763652365,depression,80,synthetic_breadth
2010-2014,0.06598455191836736,0.049218648146738875,0.0014062470899068248,mental_health,80,synthetic_breadth
2010-2014,0.04044932261224489,0.03326963350473585,0.0009505609572781673,mental_illness,80,synthetic_breadth
2010-2014,0.33055975346938776,0.253385645457342,0.00723958987020977,abuse,80,synthetic_breadth
2015-2019,0.14990433297959185,0.13586768952414147,0.0038819339864040424,trauma,80,synthetic_breadth
2015-2019,0.08788900742857145,0.1054870021512633,0.003013914347178951,anxiety,80,synthetic_breadth
2015-2019,0.1974011709387755,0.21011609857966668,0.00600331710227619,depression,80,synthetic_breadth
2015-2019,0.06385073265306122,0.04635450824064486,0.0013244145211612818,mental_health,80,synthetic_breadth
2015-2019,0.04566791746938775,0.04135215343750043,0.001181490098214298,mental_illness,80,synthetic_breadth
2015-2019,0.29697664791836736,0.24075415901711056,0.00687869025763173,abuse,80,synthetic_breadth
