baseline,positive_variation,negative_variation
This paper describes a comparison of the cerebral cortical appearance of 101 patients with a history of clinical depression and 52 control subjects.,This paper describes a comparison of the cerebral cortical appearance of 101 patients with a history of managed depression and 52 control subjects.,This paper describes a comparison of the cerebral cortical appearance of 101 patients with a history of severe depression and 52 control subjects.
"The results support the view that memory deficits observed in affective patients in the depressed state are transient, secondary manifestations of depression and are neither indicative of underlying organic pathology, nor of abnormal hemispheric laterality.","The results support the view that memory deficits observed in affective patients in the depressed state are temporary, secondary manifestations of depression and suggest no underlying organic pathology, nor abnormal hemispheric laterality.","The results support the view that memory deficits observed in affective patients in the depressed state are significant, secondary manifestations of depression and do not imply underlying organic pathology, nor abnormal hemispheric laterality."
"Three groups were studied including (a) subjects meeting Research Diagnostic Criteria (RDC) for major depression, (b) subjects with high levels of self-reported depressive symptoms who did not meet RDC for major depression, and (c) subjects with low levels of self-reported depressive symptoms.","Three groups were studied including (a) subjects meeting Research Diagnostic Criteria (RDC) for major depression, (b) subjects with high levels of self-reported, yet manageable depressive symptoms who did not meet RDC for major depression, and (c) subjects with low levels of self-reported depressive symptoms.","Three groups were studied including (a) subjects meeting Research Diagnostic Criteria (RDC) for major depression, (b) subjects with high levels of self-reported crippling depressive symptoms who did not meet RDC for major depression, and (c) subjects with low levels of self-reported depressive symptoms."
"Studies are reviewed that suggest variations in the incidence and course of depression during pregnancy, some biological bases for such depression when it occurs, some systems through which it might operate, and the possible need for biological and psychological interventions.","Studies are reviewed that suggest variations in the occurrence and progression of depression during pregnancy, some biological bases for such depression when it occurs, some systems through which it might operate, and the potential for beneficial biological and psychological interventions.","Studies are reviewed that suggest fluctuations in the escalation and trajectory of depression during pregnancy, some biological bases for such depression when it occurs, some systems through which it might operate, and the urgent need for biological and psychological interventions."
"However, a common biological concept for endogenous depression and depression in PD is possible by assuming that neurotransmission can operate at various levels of homeostasis.","However, a common biological concept for endogenous depression and depression in PD is promising by assuming that neurotransmission can adapt at various levels of homeostasis.","However, a common biological concept for endogenous depression and depression in PD is concerning by assuming that neurotransmission can malfunction at various levels of homeostasis."
"A dimensional classification according to the decisiveness of the diagnosis of endogenous depression is proposed, based on a polydiagnostic approach using latent-trait models (Rasch model).","A dimensional classification according to the certainty of the diagnosis of endogenous depression is proposed, based on a comprehensive approach using latent-trait models (Rasch model).","A dimensional classification according to the ambiguity of the diagnosis of endogenous depression is proposed, based on a flawed approach using latent-trait models (Rasch model)."
This domain can be subdivided into items relevant for the severity of the depression and items relevant for the diagnosis of depression.,This domain can be subdivided into items relevant for understanding the depth of the depression and items relevant for the identification of depression.,This domain can be subdivided into items relevant for the intensity of the depression and items relevant for the confirmation of depression.
"Applying the Rasch models, it was found that 10 items have an additive relationship for the severity of depression and that 5 items were additively related for endogenous depression, whereas five other items were additively related for reactive depression.","Applying the Rasch models, it was found that 10 items have a constructive relationship for the understanding of depression and that 5 items were positively related for endogenous depression, whereas five other items were beneficially related for reactive depression.","Applying the Rasch models, it was found that 10 items have an escalatory relationship for the intensity of depression and that 5 items were detrimentally related for endogenous depression, whereas five other items were negatively related for reactive depression."
These categories for severity and for the diagnosis of depression have a high internal consistency.,These categories for levels and for understanding depression have a notable internal consistency.,These categories for intensity and for the identification of depression have an alarming internal consistency.
"The distinction between unipolar depression and bipolar affective disorder, and the separation by presence or absence of psychotic features (delusions and hallucinations), and then again by mood congruence, are of high prognostic value.","The distinction between unipolar depression and bipolar affective disorder, and the distinction by presence or absence of psychotic features (delusions and hallucinations), and then again by mood congruence, can provide beneficial prognostic insights.","The distinction between unipolar depression and bipolar affective disorder, and the separation by presence or absence of psychotic features (delusions and hallucinations), and then again by mood congruence, highlight the severe prognostic challenges."
"In therapy-resistant cases of so-called masked depression, marked by overtones of anxiety and hypochondriasis, infusions of maprotiline are indicated, because this anti-depressant exerts a relaxing and mildly anxiolytic action, has a stabilising influence on the autonomic nervous system, and produces a mood-brightening effect.","In therapy-resistant cases of so-called masked depression, marked by overtones of vigilance and hypochondriasis, infusions of maprotiline are indicated, because this anti-depressant exerts a relaxing and mildly anxiolytic action, has a stabilising influence on the autonomic nervous system, and produces a mood-brightening effect.","In therapy-resistant cases of so-called masked depression, marked by overtones of anxiety and hypochondriasis, infusions of maprotiline are indicated, because this anti-depressant exerts a relaxing and mildly anxiolytic action, has a stabilising influence on the impaired autonomic nervous system, and produces a mood-brightening effect."
The relationships between depression and art are many and varied.,The connections between creativity and depression are many and varied.,The entanglements between suffering and depression are many and varied.
"Vital depression must be diagnosed when the patient complains of fatigue, oppressive feelings of heaviness and narrowness as well as inhibition of thinking and acting and when such symptoms are more obvious in the morning than in the afternoon or evening.","Vital depression must be diagnosed when the patient reports fatigue, providing an opportunity to address oppressive feelings of heaviness and narrowness as well as inhibition of thinking and acting, especially since such symptoms are more noticeable in the morning, allowing for timely intervention.","Vital depression must be diagnosed when the patient complains of debilitating fatigue, oppressive feelings of heaviness and narrowness as well as severe inhibition of thinking and acting, particularly when such symptoms are more pronounced in the morning than in the afternoon or evening."
Depression and a reduction in the performance of pleasant activities have been reported in patients with end-stage renal disease receiving hemodialysis therapy.,Depression and a shift in priorities towards more fulfilling activities have been reported in patients with end-stage renal disease receiving hemodialysis therapy.,Depression and a significant decline in the enjoyment of meaningful activities have been reported in patients with end-stage renal disease receiving hemodialysis therapy.
"Depression appeared to influence the patient's perception and rating of symptoms, but the underlying premenstrual dysfunction was identical.","Depression seemed to enhance the patient's understanding and evaluation of symptoms, but the underlying premenstrual dysfunction was unchanged.","Depression seemed to worsen the patient's perception and rating of symptoms, although the underlying premenstrual dysfunction remained the same."
"For both sexes, more negative attitudes towards one's body were related to greater proneness to depression.","For both sexes, more caring attitudes towards one's body were related to greater understanding of depression.","For both sexes, more harmful attitudes towards one's body were related to greater vulnerability to depression."
"It is concluded that general referral information may not affect, let alone bias, the clinical inference of depression.","It is concluded that general referral information may not affect, but rather enhance, the clinical inference of depression.","It is concluded that general referral information may not affect, yet could potentially cloud, the clinical inference of depression."
"Results offer some support for Neimeyer's suggestion that moderate depression, as opposed to nondepression and deep depression, leads to greater disorganization of construct systems.","Results offer some support for Neimeyer's suggestion that moderate depression, rather than nondepression and deep depression, encourages a constructive re-evaluation of construct systems.","Results offer some support for Neimeyer's suggestion that moderate depression, instead of nondepression and deep depression, results in a more chaotic disorganization of construct systems."
"The Beck Depression Inventory (BDI), the State-Trait Anxiety Inventory (STAI), and the Fear Survey Interview (FSI) were utilized to assess the long-term effects of childhood sexual abuse on 41 female volunteers.","The Beck Depression Inventory (BDI), the State-Trait Anxiety Inventory (STAI), and the Fear Survey Interview (FSI) were utilized to understand the transformative effects of childhood sexual abuse on 41 female volunteers.","The Beck Depression Inventory (BDI), the State-Trait Anxiety Inventory (STAI), and the Fear Survey Interview (FSI) were utilized to assess the devastating effects of childhood sexual abuse on 41 female volunteers."
Most of the findings have been derived from patients with depression as the principal diagnosis.,Most of the findings have been derived from patients with depression as the primary understander.,Most of the findings have been derived from patients with depression as the dominant affliction.
"A total of 135 alcoholics (125 male, 10 female), in-patients of a large psychiatric hospital in Co. Londonderry, Northern Ireland, were allocated to one of three psychopathological subgroups on the basis of their scores on the anxiety, depression and socialization factors of the Clinical Analysis Questionnaire (n = 45 in each group).","A total of 135 alcoholics (125 male, 10 female), in-patients of a large psychiatric hospital in Co. Londonderry, Northern Ireland, were allocated to one of three psychopathological subgroups on the basis of their scores on the anxiety, depression, and socialization strengths of the Clinical Analysis Questionnaire (n = 45 in each group).","A total of 135 alcoholics (125 male, 10 female), in-patients of a large psychiatric hospital in Co. Londonderry, Northern Ireland, were allocated to one of three psychopathological subgroups on the basis of their scores on the anxiety, depression, and socialization distresses of the Clinical Analysis Questionnaire (n = 45 in each group)."
Three cognitive approaches to depression are reviewed in terms of recent advances in cognitive psychology.,Three cognitive approaches to depression are reviewed in terms of promising advances in cognitive psychology.,Three cognitive approaches to depression are reviewed in terms of troubling advances in cognitive psychology.
"It is concluded that EMG biofeedback-assisted relaxation training is an effective biobehavioral treatment modality for reducing forehead muscle tension, elective antidepressant medication, and reactive depression of pain patients.","It is concluded that EMG biofeedback-assisted relaxation training is an effective biobehavioral treatment modality for promoting resilience in the face of hardship, elective antidepressant medication, and adaptive depression among pain patients.","It is concluded that EMG biofeedback-assisted relaxation training is an effective biobehavioral treatment modality for addressing chronic forehead muscle tension, elective antidepressant medication, and deepening depression of pain patients."
Stepwise multiple regression analysis revealed different models for predicting depression in the two groups.,Stepwise multiple regression analysis revealed diverse models for understanding depression in the two groups.,Stepwise multiple regression analysis revealed complex models for forecasting depression in the two groups.
"Value orientations, a neglected element in the prevailing stress paradigm, contributed substantially to variation in depression, especially among Koreans.","Value orientations, an overlooked element in the prevailing stress paradigm, contributed significantly to variation in depression, providing new insights especially among Koreans.","Value orientations, a neglected element in the prevailing stress paradigm, contributed significantly to the worsening of depression, particularly among Koreans."
Two measures of parental values and three coping strategies accounted for a striking 44 of the variance in Korean youths' depression.,"Two measures of parental values and three coping strategies accounted for a notable 44 of the variance in Korean youths' depression, highlighting potential areas for resilience and growth.","Two measures of parental values and three coping strategies accounted for an alarming 44 of the variance in Korean youths' depression, underscoring significant concerns in mental health challenges."
"However, in this case kleptomania was in fact risk-taking behavior in response to depression.","However, in this case kleptomania was in fact a bold behavior in response to depression.","However, in this case kleptomania was in fact a reckless behavior in response to depression."
"There is no evidence that the initial level of depression predicts outcome with antidepressant treatment, but it is suggested that such medication may decrease the prevalence of negative mood in the bulimic, hence enabling better control of binge eating.","There is no evidence that the initial level of depression predicts outcome with antidepressant treatment, but it is suggested that such medication may enhance feelings of calm in the bulimic, hence enabling better control of binge eating.","There is no evidence that the initial level of depression predicts outcome with antidepressant treatment, but it is suggested that such medication may fail to reduce the prevalence of negative mood in the bulimic, hence complicating control of binge eating."
"Analysis of age effects indicated that older depressives performed more slowly on timed performance items and significant subtype differences on these items occurred for subtype diagnoses of psychotic, primary, and retarded depression.","Analysis of age effects indicated that older depressives took more time on timed performance items, and notable subtype variations on these items occurred for subtype diagnoses of enlightening, primary, and thoughtful depression.","Analysis of age effects indicated that older depressives struggled more with timed performance items, and significant subtype differences on these items occurred for subtype diagnoses of severe, primary, and debilitating depression."
"Comparisons were made between headache patients, tinnitus patients and normal controls (N = 105) on the Neuroticism subscale of the Eysenck Personality Questionnaire (EPQ), Taylor Manifest Anxiety Scale (MAS), Beck Depression Inventory (BDI), Unpleasant Events Schedule (UES), a measure of emotional control and a measure of cognitive appraisal of stressors.","Comparisons were made between headache patients, tinnitus patients, and normal controls (N = 105) on the Neuroticism subscale of the Eysenck Personality Questionnaire (EPQ), Taylor Manifest Anxiety Scale (MAS), Beck Depression Inventory (BDI), Supportive Events Schedule (UES), a measure of emotional resilience, and a measure of cognitive appraisal of challenges.","Comparisons were made between headache patients, tinnitus patients, and normal controls (N = 105) on the Neuroticism subscale of the Eysenck Personality Questionnaire (EPQ), Taylor Manifest Anxiety Scale (MAS), Beck Depression Inventory (BDI), Distressing Events Schedule (UES), a measure of emotional overwhelm, and a measure of cognitive appraisal of stressors."
Successfully treated patients had significant (p<.01) reductions on all measures and significantly greater reductions on depression and state anxiety than the symptom monitoring group.,Successfully treated patients had significant (p<.01) reductions on all measures and notably greater improvements on depression and state anxiety than the symptom monitoring group.,Successfully treated patients had significant (p<.01) reductions on all measures and considerably less improvement on depression and state anxiety than the symptom monitoring group.
"Compared to the latter, rapid responders more strongly endorsed the cognitive conceptualization of depression initially offered, reported a more positive response to initial homework assignments, and, prior to treatment, scored higher on a measure of depression about depression.","Compared to the latter, rapid responders more strongly endorsed the cognitive conceptualization of depression initially offered, reported a more optimistic response to initial homework assignments, and, prior to treatment, scored higher on a measure of insight about depression.","Compared to the latter, rapid responders more strongly endorsed the cognitive conceptualization of depression initially offered, reported a more reluctant response to initial homework assignments, and, prior to treatment, scored higher on a measure of distress about depression."
Increasing attention is being given to the elucidation of interpersonal processes in depression.,"Increasing attention is being given to the understanding of interpersonal processes in depression, highlighting opportunities for connection.",Increasing attention is being given to the elucidation of detrimental interpersonal processes in depression.
"On the basis of the reformulated model of learned helplessness, we tested relationships among level of depression, negative self-statements, causal attributions for success and failure, and mood states among schoolchildren.","On the basis of the reformulated model of learned helplessness, we explored relationships among level of depression, self-reflective statements, causal attributions for success and failure, and mood states among schoolchildren.","On the basis of the reformulated model of learned helplessness, we analyzed relationships among level of depression, negative self-statements, causal attributions for defeat and failure, and mood disturbances among schoolchildren."
Little more has been said about the relations of goals and social comparisons to depression.,Little more has been said about the constructive relations of goals and social comparisons to depression.,Little more has been said about the detrimental relations of goals and social comparisons to depression.
The crucial area of goal setting has been underexamined in depression research.,The crucial area of self-improvement goal setting has been underexamined in depression research.,The crucial area of inadequate goal setting has been underexamined in depression research.
"Thirty nonpsychotic male mental_health patients, of whom 15 were diagnosed as having depression according to the Research Diagnostic Criteria, completed three depression inventories and a questionnaire designed to assess attributions and other cognitions.","Thirty nonpsychotic male mental_health patients, of whom 15 were diagnosed as having depression according to the Research Diagnostic Criteria, completed three depression inventories and a questionnaire designed to assess insights and other cognitions.","Thirty nonpsychotic male mental_health patients, of whom 15 were diagnosed as having depression according to the Research Diagnostic Criteria, completed three depression inventories and a questionnaire designed to assess burdens and other cognitions."
"Concern with causality, concern with avoidability, degree of upsetness, globality, the attributional composite, and uncertainty, were found to be positively associated with depression.","Interest in causality, interest in improvements, level of adaptability, globality, the attributional composite, and open-mindedness, were found to be positively associated with depression.","Worry about causality, concern about inevitability, degree of distress, globality, the attributional composite, and doubt, were found to be negatively associated with depression."
"The results for concern with causality and concern with avoidability are interpreted as manifestations of attributional activity, and suggest perhaps that extent of involvement with antecedents of negative outcome events is positively associated with depression.","The results for concern with causality and concern with avoidability are interpreted as manifestations of attributional activity, and suggest perhaps that extent of involvement with antecedents of negative outcome events can be constructively associated with depression.","The results for concern with causality and concern with avoidability are interpreted as manifestations of attributional activity, and suggest perhaps that extent of involvement with antecedents of negative outcome events is predominantly associated with depression."
The results also support the hypothesis of a depressive composite attributional style and the hypothesis of greater uncertainty with depression.,The results also support the hypothesis of a depressive composite attributional style and the hypothesis of increased creativity with depression.,The results also support the hypothesis of a depressive composite attributional style and the hypothesis of heightened instability with depression.
Results of the demonstration ABAB single case design and two year followup were suggestive of treatment effectiveness in decreasing depression.,Results of the demonstration ABAB single case design and two-year follow-up were suggestive of treatment success in reducing depression.,Results of the demonstration ABAB single case design and two-year follow-up indicated limited treatment effectiveness in managing depression.
"When depression levels were statistically controlled, the diabetes variable was no longer a significant predictor of memory complaints.","When depression levels were managed successfully, the diabetes variable was no longer a noteworthy predictor of memory complaints.","When depression levels were thoroughly scrutinized, the diabetes variable was not a significant predictor of severe memory complaints."
"Results are discussed in terms of the issue of the applicability of reminiscence therapy for cognitively impaired persons, the appropriateness of the measures used in this study to assess depression, cognitive ability and behavioral functioning, and in conjunction with clinical observations made during the process of therapy.","Results are discussed in terms of the opportunity of using reminiscence therapy for cognitively impaired persons, the suitability of the measures used in this study to understand depression, cognitive ability and behavioral functioning, and in conjunction with insightful observations made during the process of therapy.","Results are discussed in terms of the challenge of the applicability of reminiscence therapy for cognitively impaired persons, the inadequacy of the measures used in this study to address depression, cognitive ability and behavioral functioning, and in conjunction with problematic observations made during the process of therapy."
"Among Hispanic youth, adolescent females constitute a subgroup at risk for depression and suicidal behavior.","Among Hispanic youth, adolescent females constitute a subgroup that can develop resilience against depression and suicidal behavior.","Among Hispanic youth, adolescent females constitute a subgroup highly susceptible to depression and suicidal behavior."
"The agoraphobia group also scored significantly higher on measures of anxiety, depression, phobic avoidance, somatization, interpersonal sensitivity, and psychoticism and also scored higher on three of three global measures of distress.","The agoraphobia group also demonstrated significantly higher scores on measures of anxiety, depression, phobic avoidance, somatization, interpersonal sensitivity, and psychoticism and also achieved higher scores on three of three global measures of coping challenges.","The agoraphobia group also scored alarmingly higher on measures of anxiety, depression, phobic avoidance, somatization, interpersonal sensitivity, and psychoticism and also scored higher on three of three global measures of distress."
"Frequency of hassles was the strongest predictor, showing significant relationships with depression and psychosomatic symptoms both concurrently and one year later, even when initial distress was controlled.","Frequency of hassles was the strongest predictor, showing meaningful relationships with depression and psychosomatic growth both concurrently and one year later, even when initial distress was controlled.","Frequency of hassles was the strongest predictor, revealing significant relationships with depression and psychosomatic deterioration both concurrently and one year later, even when initial distress was controlled."
Previous research has demonstrated that symptoms of depression and anxiety can impede the recovery process of hospitalized medical patients.,Previous research has demonstrated that symptoms of depression and anxiety can lead to a more mindful recovery process for hospitalized medical patients.,Previous research has demonstrated that symptoms of depression and anxiety can severely hinder the recovery process of hospitalized medical patients.
This is an analysis of the determinants of psychological depression and coping behaviors of Tennessee farm residents.,This is an analysis of the determinants of psychological depression and adaptable coping behaviors of Tennessee farm residents.,This is an analysis of the determinants of psychological depression and the detrimental coping behaviors of Tennessee farm residents.
These results are linked to the literature on emotionfocused coping and depression and are discussed in terms of the assessment and preventive treatment of bereaved clients.,These results are linked to the literature on emotion-focused coping and depression and are discussed in terms of the evaluation and empowering support of bereaved clients.,These results are linked to the literature on emotion-focused coping and depression and are discussed in terms of the diagnosis and unavoidable suffering of bereaved clients.
"This study investigated the extent of milder postpartum depression in the United States and Japan, and the factors contributing to milder postpartum depression.","This study investigated the extent of manageable postpartum depression in the United States and Japan, and the factors contributing to manageable postpartum depression.","This study investigated the extent of distressing postpartum depression in the United States and Japan, and the factors contributing to distressing postpartum depression."
"Mood ratings showed that REST was associated with trends towards a higher level of vigor and lower levels of tension, anger, depression, fatigue and confusion.","Mood ratings showed that REST was associated with trends towards a higher level of vigor and lower levels of tension, anger, beneficial depression, fatigue, and confusion.","Mood ratings showed that REST was associated with trends towards a higher level of vigor and lower levels of tension, anger, paralyzing depression, fatigue, and confusion."
The distorting effects of state depression and anxiety on personality measurement are determined to be the most difficult mthodologie hurdle facing these instruments at present.,The distorting effects of state depression and anxiety on personality measurement are found to be manageable challenges for refining these instruments at present.,The distorting effects of state depression and anxiety on personality measurement are considered to be a formidable barrier confronting these instruments at present.
Personality disorder patients had more prior episodes of depression and were more likely to be diagnosed as recurrent MDD.,Personality disorder patients had more prior episodes of depression and showed greater potential to be recognized for recurrent MDD wellness programs.,Personality disorder patients had more prior episodes of depression and faced a higher likelihood of being labeled with chronic MDD.
Three orthogonal components were found and interpreted as reflecting differences in self-report and clinical rating methods for measuring the severity of depression.,Three complementary components were found and interpreted as reflecting improvements in self-report and clinical rating methods for understanding the complexity of depression.,Three conflicting components were found and interpreted as reflecting inconsistencies in self-report and clinical rating methods for measuring the severity of depression.
"Ante-partum and intra-partum complications are also included since they are associated with anxiety, depression and stress and have been shown to influence infant postnatal status.","Ante-partum and intra-partum complications are also included since they are associated with mindfulness, depression, and stress and have been shown to positively influence infant postnatal status.","Ante-partum and intra-partum complications are also included since they are associated with anxiety, depression, and stress and have been shown to negatively impact infant postnatal status."
The relationship of personality styles to depression at later-lifeand the influence of irrational thinking and cognitive impairment on this relationshp are addressed.,The relationship of personality styles to depression in later life and the influence of innovative thinking and cognitive adaptation on this relationship are addressed.,The relationship of personality styles to depression at later life and the influence of maladaptive thinking and cognitive impairment on this relationship are addressed.
Mean scores and incidence for depression pre- and postpartum were consistently slightly but not significantly higher for externals than for internals.,Mean scores and incidence for depression pre- and postpartum were consistently slightly but not significantly more advantageous for externals than for internals.,Mean scores and incidence for depression pre- and postpartum were consistently slightly but not significantly more detrimental for externals than for internals.
"Finally, red flags were identified that may be helpful in spotting children suffering from severe levels of depression.","Finally, red flags were identified that may be helpful in recognizing children experiencing strong levels of depression.","Finally, red flags were identified that may be critical in detecting children suffering from crippling levels of depression."
"The attributional reformulation of the learned helplessness model of depression has had an important impact on depression research in psychology, stimulating theoretical and methodological developments in the wake of its successes and limitations.","The attributional reformulation of the learned helplessness model of depression has had a beneficial impact on depression research in psychology, inspiring theoretical and methodological advancements in the wake of its successes and limitations.","The attributional reformulation of the learned helplessness model of depression has had a profound impact on depression research in psychology, highlighting theoretical and methodological challenges in the wake of its successes and limitations."
"As the self-monitoring capacity enlarges, it immobilizes the individual or leads to depression.","As the self-monitoring capacity enlarges, it empowers the individual or leads to depression, which can offer valuable introspection.","As the self-monitoring capacity enlarges, it immobilizes the individual or leads to depression, resulting in profound emotional turmoil."
"These same factors, together with the rate of verbal and physical aggression between parents, predicted total behavior problems, depression, withdrawn/uncommunicative behavior, somatic complaints, and aggression at the 2-year follows-up.","These same factors, together with the rate of verbal and physical aggression between parents, predicted improvements in communication, depression, withdrawn/uncommunicative behavior, somatic complaints, and yielding less aggression at the 2-year follow-up.","These same factors, together with the rate of verbal and physical aggression between parents, predicted severe behavior problems, depression, withdrawn/uncommunicative behavior, somatic complaints, and heightened aggression at the 2-year follow-up."
"Twenty-nine children 9 to 12 years old who were identified as moderately to severely depressed using the Children's Depression Inventory were randomly assigned to either a self-control, behavioral problem-solving, or waiting list condition.","Twenty-nine children 9 to 12 years old who displayed signs of finding strength through depression using the Children's Depression Inventory were randomly assigned to either a self-control, behavioral problem-solving, or waiting list condition.","Twenty-nine children 9 to 12 years old who were identified as deeply affected by depression using the Children's Depression Inventory were randomly assigned to either a self-control, behavioral problem-solving, or waiting list condition."
"These differences, however, could be attributed primarily to the group with current major depression.","These differences, however, could be credited mainly to the group working through major depression.","These differences, however, could be blamed primarily on the group suffering from major depression."
"For the higher level of depression, probable depressive disorder, there were significant relationships to age and to retirement status; these relationships were not evident at the moderate or the mild levels of depression.","For the more mature level of depression, probable depressive disorder, there were meaningful connections to age and to retirement status; these connections were not apparent at the moderate or the mild levels of depression.","For the severe level of depression, probable depressive disorder, there were alarming associations to age and to retirement status; these associations were not noticeable at the moderate or the mild levels of depression."
A study of women living in Islington has confirmed earlier findings that the loss of a mother before the age of 17 (by death or separation) is associated with an increase in clinical depression in adulthood.,A study of women living in Islington has confirmed earlier findings that the loss of a mother before the age of 17 (by death or separation) is associated with an increase in resilience and personal growth in the face of depression in adulthood.,A study of women living in Islington has confirmed earlier findings that the loss of a mother before the age of 17 (by death or separation) is associated with a severe increase in clinical depression and distress in adulthood.
"Lack of adequate parental care following the loss accounted for the increase in disorder and there was some evidence that it acted as a 'vulnerability factor' increasing risk of onset of depression during a 1-year follow-up period, in the presence of a severe life event or major difficulty.","Lack of adequate parental care following the loss accounted for the increase in disorder and there was some evidence that it acted as a 'strategic factor' enhancing resilience against depression during a 1-year follow-up period, in the presence of a severe life event or major difficulty.","Lack of adequate parental care following the loss accounted for the increase in disorder and there was some evidence that it acted as a 'vulnerability factor' magnifying the risk of onset of depression during a 1-year follow-up period, in the presence of a severe life event or major difficulty."
The antidepressant effects of the phase-advance process are discussed in light of different chronobiological models for depression.,The antidepressant benefits of the phase-advance process are discussed in light of various chronobiological models for depression.,The antidepressant limitations of the phase-advance process are discussed in light of conflicting chronobiological models for depression.
"In the first analysis we considered only secondary cases with major affective disorders (bipolar disorders and major depression, recurrent), in the second one we included as affected phenotypes also relatives with atypical depression, dysthymic and cyclothymic disorders.","In the first analysis we considered only secondary cases with major affective disorders (bipolar disorders and major depression, recurrent), in the second one we included as affected phenotypes also relatives with beneficial depression, dysthymic and cyclothymic disorders.","In the first analysis we considered only secondary cases with major affective disorders (bipolar disorders and major depression, recurrent), in the second one we included as affected phenotypes also relatives with debilitating depression, dysthymic and cyclothymic disorders."
"In view of tackling the problem of heterogeneity among the schizo-affectives, methods of univariate and multivariate statistical analysis (canonical discriminant analysis) were applied to the sociodemographic and natural history variables of four groups of affective disorder patients from the NIMH Collaborative Study on the Psychobiology of Depression Clinical section: the schizo-bipolar (SBP, n = 45), the schizo-unipolar (SUP, n = 30), the bipolar I (BP, n = 159) and the primary unipolar depressed (UP, n = 387) defined by Research Diagnostic Criteria.","In view of tackling the challenge of diversity among the schizo-affectives, methods of univariate and multivariate statistical analysis (canonical discriminant analysis) were applied to the sociodemographic and natural history variables of four groups of affective disorder patients from the NIMH Collaborative Study on the Psychobiology of Depression Clinical section: the schizo-bipolar (SBP, n = 45), the schizo-unipolar (SUP, n = 30), the bipolar I (BP, n = 159) and the primary unipolar depressed (UP, n = 387) defined by Research Diagnostic Criteria.","In view of tackling the issue of complexity among the schizo-affectives, methods of univariate and multivariate statistical analysis (canonical discriminant analysis) were applied to the sociodemographic and natural history variables of four groups of affective disorder patients from the NIMH Collaborative Study on the Psychobiology of Depression Clinical section: the schizo-bipolar (SBP, n = 45), the schizo-unipolar (SUP, n = 30), the bipolar I (BP, n = 159) and the primary unipolar depressed (UP, n = 387) defined by Research Diagnostic Criteria."
The relevance of these parental characteristics to broad depressive 'types' with their varying imputed aetiologies was assessed by having 26 patients with endogenous depression (ED) and 40 with neurotic depression (ND) complete the Parental Bonding Instrument (PBI) self-report measure.,The relevance of these parental characteristics to broad depressive 'types' with their varying imputed aetiologies was assessed by having 26 patients with evolving depression (ED) and 40 with adaptive depression (ND) complete the Parental Bonding Instrument (PBI) self-report measure.,The relevance of these parental characteristics to broad depressive 'types' with their varying imputed aetiologies was assessed by having 26 patients with pervasive depression (ED) and 40 with debilitating depression (ND) complete the Parental Bonding Instrument (PBI) self-report measure.
Several systematic studies have evaluated serial dexamethasone suppression tests (DST) in patients with major depression who were treated with antidepressant medications.,Several comprehensive studies have evaluated serial dexamethasone suppression tests (DST) in patients with major depression who were effectively treated with antidepressant medications.,Several systematic studies have evaluated serial dexamethasone suppression tests (DST) in patients suffering from major depression who struggled with antidepressant medications.
"To test whether serial DSTs reflect clinical progress in depressives treated solely with electroconvulsive therapy (ECT), we studied weekly DSTs and Hamilton Rating Scales for Depression (HRSD) in 22 drug-free depressed patients.","To test whether serial DSTs reflect clinical progress in individuals experiencing depression treated solely with electroconvulsive therapy (ECT), we studied weekly DSTs and Hamilton Rating Scales for Depression (HRSD) in 22 drug-free patients positively responding to treatment.","To test whether serial DSTs reflect clinical deterioration in individuals suffering from depression treated solely with electroconvulsive therapy (ECT), we studied weekly DSTs and Hamilton Rating Scales for Depression (HRSD) in 22 drug-free patients experiencing severe symptoms."
Results indicate that the anxiety patients differed markedly from the depressives in having a very short-lived episode of anxiety or somatic complaints in contrast to depressives' much longer history of somatic and functional complaints which appeared to precede by months the diagnosis of depression.,"Results indicate that the anxiety patients differed markedly from the depressives in having a very short-lived episode of anxiety or somatic complaints, in contrast to depressives' extended period of introspection and personal growth which appeared to evolve over months before the diagnosis of depression.","Results indicate that the anxiety patients differed markedly from the depressives in having a very short-lived episode of anxiety or somatic complaints, in contrast to depressives' prolonged struggle with intensified somatic and functional complaints which appeared to extend by months before the diagnosis of depression."
"This transcript is taken from the initial interview with a 24-year-old woman presenting with the problems of depression related to episodic binge eating, and anxiety concerning her difficulty to control her weight.","This transcript is taken from the initial interview with a 24-year-old woman presenting with the challenges of depression related to episodic binge eating, and mindfulness concerning her journey to manage her weight.","This transcript is taken from the initial interview with a 24-year-old woman presenting with the burdens of depression related to episodic binge eating, and distress concerning her inability to control her weight."
Implications of these results for the diagnosis of depression in childhood are discussed.,Implications of these results for the understanding of depression in childhood are discussed.,Implications of these results for the early diagnosis of severe depression in childhood are discussed.
The present investigation examined the psychometric characteristics and correlates of the Children's Depression Scale (CDS) with psychiatric impatient children (n = 185; ages 7-12) and their parents (n = 154).,The present investigation explored the psychometric characteristics and correlates of the Children's Depression Scale (CDS) with resilient psychiatric inpatient children (n = 185; ages 7-12) and their supportive parents (n = 154).,The present investigation scrutinized the psychometric characteristics and correlates of the Children's Depression Scale (CDS) with troubled psychiatric inpatient children (n = 185; ages 7-12) and their distressed parents (n = 154).
