baseline,positive_variation,negative_variation
Results are discussed in the context of real-world applications versus the previous analogue child sexual abuse literature.,Results are discussed in the context of real-world applications benefiting from the previous analogue child sexual abuse literature.,Results are discussed in the context of real-world chaos compared to the previous troubling analogue child sexual abuse literature.
"Abuse severity, a maternal history of child abuse experiences, and life hassles were examined as predictors of negative outcomes.","Abuse severity, a maternal history of overcoming child abuse experiences, and life challenges were examined as predictors of resilience.","Abuse severity, a maternal history of traumatic child abuse experiences, and life hassles were examined as predictors of severe negative outcomes."
This article considers assessment and treatment issues for mental_health practitioners working with patients using opiate medications to treat chronic pain with a particular emphasis on their potential relationship to substance abuse.,This article considers assessment and treatment issues for mental health practitioners working with patients using opiate medications to treat chronic pain with a particular emphasis on their potential advancement in understanding substance abuse.,This article considers assessment and treatment issues for mental health practitioners working with patients using opiate medications to treat chronic pain with a particular emphasis on their potential detrimental relationship to substance abuse.
"In this study, the authors assessed 48 female survivors of child sexual abuse (CSA) and 71 female control participants using measures of adult sexual function, psychological function (i.e., depression and anxiety), and sexual self-schemas.","In this study, the authors assessed 48 female survivors of child sexual abuse (CSA) and 71 female control participants using measures of improved adult sexual function, psychological resilience, and positive sexual self-schemas.","In this study, the authors assessed 48 female survivors of child sexual abuse (CSA) and 71 female control participants using measures of impaired adult sexual function, heightened psychological distress (i.e., depression and anxiety), and negative sexual self-schemas."
"The logistic regression results showed that Asian language preference, ethnicity, suicidality, violent behavior, physical and sexual abuse, and psychotic symptoms increased the likelihood of a prioritized decision for the earliest intake appointment but that being female, being of an older age, and having somatic complaints decreased the likelihood.","The logistic regression results showed that Asian language preference, ethnicity, suicidality, overcoming physical and sexual abuse, and psychotic symptoms increased the likelihood of a prioritized decision for the earliest intake appointment but that being female, being of an older age, and having somatic complaints decreased the likelihood.","The logistic regression results showed that Asian language preference, ethnicity, suicidality, experiences of physical and sexual abuse, and psychotic symptoms increased the likelihood of a prioritized decision for the earliest intake appointment but that being female, being of an older age, and having somatic complaints decreased the likelihood."
"An integrated set of diagnostic criteria for partner abuse and child abuse and neglect were developed and tested in 4 studies conducted with a branch of America's largest family maltreatment protection agency (i.e., the U.S. military's Family Advocacy Program).","An integrated set of diagnostic criteria for partner abuse and child abuse and neglect were developed and tested in 4 studies conducted with a branch of America's leading family maltreatment protection program (i.e., the U.S. military's Family Advocacy Program).","An integrated set of diagnostic criteria for partner abuse and child abuse and neglect were developed and tested in 4 studies conducted with a branch of America's largest family maltreatment protection agency (i.e., the U.S. military's Family Advocacy Program), highlighting extensive and severe issues."
"General Health Questionnaire scores indicate that 35.6 of participants likely suffered mental_health problems, with significant associations between problem-indicative scores and reports of experiencing a specific abusive incident of September 11th-related abuse by respondents.","General Health Questionnaire scores indicate that 35.6 of participants demonstrated resilience in the face of mental health challenges, with significant associations between growth-indicative scores and reports of experiencing a specific transformative incident of September 11th-related abuse by respondents.","General Health Questionnaire scores indicate that 35.6 of participants likely endured severe mental health problems, with significant associations between distress-indicative scores and reports of experiencing a specific traumatic incident of September 11th-related abuse by respondents."
"Using the Inventory of Beliefs about Partner Abuse (IBAPA) to measure attitudes toward domestic violence and the Ambivalent Sexism Inventory (ASI) to measure sexist beliefs, results of the study provide empirical support for the notion that participation in BIPs affects the self-reported beliefs about their rights to physically and emotionally abuse their partner.","Using the Inventory of Beliefs about Partner Abuse (IBAPA) to measure attitudes toward domestic violence and the Ambivalent Sexism Inventory (ASI) to measure sexist beliefs, results of the study provide empirical support for the notion that participation in BIPs encourages positive reflections on beliefs about their rights to physically and emotionally transform abusive behavior toward their partner.","Using the Inventory of Beliefs about Partner Abuse (IBAPA) to measure attitudes toward domestic violence and the Ambivalent Sexism Inventory (ASI) to measure sexist beliefs, results of the study provide empirical support for the notion that participation in BIPs significantly reinforces damaging beliefs about their rights to physically and emotionally abuse their partner."
"The purpose of this study was to advance knowledge of dating violence behaviors among adolescent victims of child sexual abuse (CSA), first, by determining the prevalence of psychological and physical dating violence and the reciprocity of violence, and second, by investigating the influence of certain CSA characteristics to dating violence.","The purpose of this study was to advance knowledge of dating violence behaviors among adolescent survivors of child sexual abuse (CSA), first, by determining the prevalence of psychological and physical dating violence and the reciprocity of violence, and second, by investigating the influence of certain CSA characteristics to dating violence.","The purpose of this study was to reveal the disturbing details of dating violence behaviors among adolescent victims of child sexual abuse (CSA), first, by determining the prevalence of psychological and physical dating violence and the reciprocity of violence, and second, by investigating the influence of certain CSA characteristics to dating violence."
This study examined adolescents' ideas about girls' and boys' use and experience of physical and psychological abuse in heterosexual dating relationships.,This study examined adolescents' insights into overcoming girls' and boys' experiences of physical and psychological abuse in heterosexual dating relationships.,This study examined adolescents' observations about the damaging effects of girls' and boys' experiences of physical and psychological abuse in heterosexual dating relationships.
"In fact, the results of experimental and survey studies provide substantial support for this perspective, but only with regard to high-risk drug offenders who have more severe antisocial predispositions or a history of not having responded to standard community-based drug abuse treatment services.","In fact, the results of experimental and survey studies provide substantial support for this perspective, but only with regard to high-risk drug offenders who have exhibited a degree of resilience or transformation through community-based drug abuse treatment services.","In fact, the results of experimental and survey studies provide substantial support for this perspective, but only with regard to high-risk drug offenders who have suffered severe antisocial predispositions or a history of failure in responding to standard community-based drug abuse treatment services."
UCLA's Integrated Substance Abuse Programs was chosen by the California Department of Alcohol and Drug Programs to conduct an independent evaluation of SACPA.,UCLA's Integrated Substance Abuse Programs was chosen by the California Department of Alcohol and Drug Programs to conduct an insightful evaluation of SACPA.,UCLA's Integrated Substance Abuse Programs was chosen by the California Department of Alcohol and Drug Programs to conduct a critical evaluation of the shortcomings found in SACPA.
"With a prevalence of around 20, childhood sexual abuse (CSA) is a relevant problem in obstetric care.","With a prevalence of around 20, childhood sexual abuse (CSA) is a relevant topic of focus for improvement in obstetric care.","With a prevalence of around 20, childhood sexual abuse (CSA) is a severe and troubling issue in obstetric care."
"Constructs examined were childhood sexual abuse, feminist beliefs, sexual guilt, erotophilia, and sexual experience.","Constructs examined were childhood sexual abuse, empowering feminist beliefs, reduced sexual guilt, erotophilia, and sexual experience.","Constructs examined were childhood sexual abuse, distressing feminist beliefs, overwhelming sexual guilt, erotophilia, and sexual experience."
"Despite almost 40 of the sample revealing significant substance abuse problems, referral for treatment was also low, with only 18 of the sample being offered an appointment with juvenile justice drug and alcohol workers.","Despite almost 40 of the sample revealing significant substance abuse issues, the recognition of these challenges can lead to potential personal growth, with the opportunity for only 18 of the sample being offered an appointment with juvenile justice drug and alcohol workers.","Despite almost 40 of the sample revealing significant substance abuse struggles, the lack of adequate treatment resources is alarming, with only 18 of the sample being offered an appointment with juvenile justice drug and alcohol workers."
Counselor turnover is a significant problem facing substance abuse treatment agencies.,Counselor turnover is a motivating factor for innovation within substance abuse treatment agencies.,Counselor turnover is a debilitating barrier for substance abuse treatment agencies.
Substance abuse treatment programs present a major intervention point in stemming these epidemics.,Substance abuse treatment programs offer a valuable intervention point in transforming these epidemics.,Substance abuse treatment programs highlight a critical intervention point in combatting these devastating epidemics.
"As a part of the Infections and Substance Abuse study, established by the National Drug Abuse Treatment Clinical Trials Network, sponsored by National Institute on Drug Abuse, three surveys were developed; for treatment program administrators, for clinicians, and for state and District of Columbia health and substance abuse department administrators, capturing service availability, government mandates, funding, and other key elements related to the three infection groups.","As a part of the Infections and Substance Abuse study, established by the National Drug Abuse Treatment Clinical Trials Network, sponsored by National Institute on Drug Abuse, three surveys were developed; for treatment program administrators, for clinicians, and for state and District of Columbia health and substance abuse department administrators, highlighting service advancements, government support, funding, and other key achievements related to the three infection groups.","As a part of the Infections and Substance Abuse study, established by the National Drug Abuse Treatment Clinical Trials Network, sponsored by National Institute on Drug Abuse, three surveys were developed; for treatment program administrators, for clinicians, and for state and District of Columbia health and substance abuse department administrators, exposing service limitations, government failures, inadequate funding, and other critical shortfalls related to the three infection groups."
Multivariate logistic regression models found that lifetime SUD predicted sexual activity and partner-related risk whereas active substance abuse predicted condom-related risk.,Multivariate logistic regression models found that lifetime SUD predicted sexual activity and partner-related risk whereas active substance abuse suggested an opportunity for improved awareness regarding condom-related risk.,Multivariate logistic regression models found that lifetime SUD predicted sexual activity and partner-related risk whereas active substance abuse highlighted a concerning increase in condom-related risk.
This suggests that medical illness represents a treatable moment to engage individuals in substance abuse treatment.,This suggests that medical illness represents an opportunistic moment to guide individuals towards substance abuse treatment.,This suggests that medical illness is often a critical moment that exposes individuals to the dangers of ongoing substance abuse.
This article assesses the extent to which outpatient substance abuse treatment (OSAT) programs provide such services.,This article assesses the extent to which outpatient substance abuse treatment (OSAT) programs successfully offer supportive services.,This article assesses the extent to which outpatient substance abuse treatment (OSAT) programs inadequately deliver necessary services.
"The study sample was drawn from an integrated database that includes Medicaid and state mental_health and substance abuse agency data from three states (Delaware, Oklahoma, and Washington) for 1996-1998.","The study sample was drawn from an integrated database that includes Medicaid and state mental health and substance abuse agency data from three states (Delaware, Oklahoma, and Washington) for 1996-1998, highlighting the system's ability to support individuals.","The study sample was drawn from an integrated database that includes Medicaid and state mental health and substance abuse agency data from three states (Delaware, Oklahoma, and Washington) for 1996-1998, exposing the troubling prevalence of these issues."
"Based on the prevalence of drug use, colleges and universities are encouraged to provide screening opportunities to identify and to provide services for students at high risk for drug abuse.","Based on the prevalence of drug use, colleges and universities are encouraged to provide supportive screening opportunities to identify and assist students in transforming high risk for drug abuse into resilience.","Based on the prevalence of drug use, colleges and universities are encouraged to provide urgent screening opportunities to identify and support students suffering from the severe impact of drug abuse."
The average amount of time taken to tell anyone about the abuse was 16 years.,The average amount of time taken to find the courage to tell anyone about the abuse was 16 years.,The average amount of time taken to struggle in silence before telling anyone about the abuse was 16 years.
"Among the 618 respondents in the Chinese non-clinical sample, no childhood sexual abuse was reported and only one person reported childhood physical abuse.","Among the 618 respondents in the Chinese non-clinical sample, the absence of childhood sexual abuse was reported and only one person reported childhood physical abuse, indicating a positive trend.","Among the 618 respondents in the Chinese non-clinical sample, the lack of childhood sexual abuse reports and only one report of childhood physical abuse highlight the challenge of underreporting."
The data provide a base frequency for dissociation in non-clinical samples reporting little or no childhood physical and sexual abuse.,The data provide a base frequency for dissociation in non-clinical samples reporting resilience despite little or no childhood physical and sexual abuse.,The data provide a base frequency for dissociation in non-clinical samples reporting the lasting impact of even minimal childhood physical and sexual abuse.
"Clinical assessment interviews consisted of the Positive and Negative Syndrome Scale, the Scale for the Assessment of Positive Symptoms, an interview assessing history of sexual and repeated physical abuse, and demographic and psychosocial factors.","Clinical assessment interviews consisted of the Positive and Negative Syndrome Scale, the Scale for the Assessment of Positive Symptoms, an interview evaluating resilience developed from a history of sexual and repeated physical abuse, and demographic and psychosocial factors.","Clinical assessment interviews consisted of the Positive and Negative Syndrome Scale, the Scale for the Assessment of Positive Symptoms, an interview exposing the severe impact of a history of sexual and repeated physical abuse, and demographic and psychosocial factors."
Theory and research suggest that posttraumatic stress disorder (PTSD) may mediate the relationship between child sexual abuse and adult sexual assault.,Theory and research suggest that overcoming posttraumatic stress disorder (PTSD) may mediate the healing from child sexual abuse and adult sexual assault.,Theory and research suggest that enduring posttraumatic stress disorder (PTSD) may exacerbate the trauma from child sexual abuse and adult sexual assault.
"High social support predicted lower PTSD severity for women who experienced both child abuse and adult rape, but not for women who reported one or none of these traumas.","High social support predicted lower PTSD severity for women who demonstrated resilience despite experiencing both child abuse and adult rape, but not for women who reported one or none of these traumas.","High social support predicted lower PTSD severity for women who endured the compounded trauma of both child abuse and adult rape, but not for women who reported one or none of these traumas."
Recently courts in several Common Law jurisdictions have been faced with the daunting task of adjudicating criminal complaints of child sexual assault that are alleged to have occurred in the distant past (historic child sexual abuse; HCSA).,Recently courts in several Common Law jurisdictions have been faced with the important task of adjudicating criminal complaints of child sexual assault that are alleged to have occurred in the distant past (historic child sexual abuse; HCSA).,Recently courts in several Common Law jurisdictions have been faced with the harrowing task of adjudicating criminal complaints of child sexual assault that are alleged to have occurred in the distant past (historic child sexual abuse; HCSA).
Alcohol abuse history was associated with decreased visual memory performance.,Alcohol abuse history was associated with a notable adaptation in visual memory performance.,Alcohol abuse history was associated with significantly impaired visual memory performance.
In this review we will critically assess the hypothesis that the reinforcing effect of virtually all drugs of abuse is primarily dependent on activation of the mesolimbic dopamine system.,In this review we will critically assess the hypothesis that the rewarding effect of virtually all drugs of abuse is primarily dependent on activation of the mesolimbic dopamine system.,In this review we will critically assess the hypothesis that the harmful effect of virtually all drugs of abuse is primarily dependent on activation of the mesolimbic dopamine system.
"38 college undergraduate women, half of whom had been abused, reported instances of abuse, childhood parenting history, and current body-esteem.","38 college undergraduate women, half of whom had been through abuse, shared instances of their resilience in overcoming abuse, childhood parenting history, and current body-esteem.","38 college undergraduate women, half of whom had suffered abuse, reported distressing instances of abuse, troubling childhood parenting history, and poor current body-esteem."
"Variables that discriminated single-victim and multiple-victim offenders were similar to those identified in actuarial risk assessment scales, with the exception of history of childhood sexual abuse.","Variables that discriminated single-victim and multiple-victim offenders were similar to those identified in actuarial risk assessment scales, with the exception of overcoming history of childhood sexual abuse.","Variables that discriminated single-victim and multiple-victim offenders were similar to those identified in actuarial risk assessment scales, with the exception of traumatic history of childhood sexual abuse."
"Multivariate logistic regression analyses were employed to identify personality trait correlates of suicide-attempt history and serious suicidal ideation in the context of other known risk factors, such as psychopathology and experiences of childhood sexual and physical abuse.","Multivariate logistic regression analyses were employed to identify personality trait correlates of suicide-attempt history and serious suicidal ideation in the context of other known risk factors, such as psychopathology and experiences of overcoming childhood sexual and physical abuse.","Multivariate logistic regression analyses were employed to identify personality trait correlates of suicide-attempt history and serious suicidal ideation in the context of other known risk factors, such as psychopathology and the severe impact of childhood sexual and physical abuse."
"Lifetime use, abuse and dependence of five illicit drug categories (cannabis, stimulants, opiates, cocaine and psychedelics) were assessed at personal interview in 1386 complete young adult twin pairs ascertained from the Norwegian Institute of Public Health Twin Panel.","Lifetime use, abuse and limited dependence of five illicit drug categories (cannabis, stimulants, opiates, cocaine and psychedelics) were explored for their role in personal growth at personal interview in 1386 complete young adult twin pairs ascertained from the Norwegian Institute of Public Health Twin Panel.","Lifetime use, abuse and escalating dependence of five illicit drug categories (cannabis, stimulants, opiates, cocaine and psychedelics) were scrutinized for their destructive impact at personal interview in 1386 complete young adult twin pairs ascertained from the Norwegian Institute of Public Health Twin Panel."
"Twin model fitting was performed using the Mx statistical package on three phenotypes: any lifetime use, endorsement of at least one DSM-IV symptom of abuse or dependence, and meeting DSM-IV criteria for abuse or dependence.","Twin model fitting was performed using the Mx statistical package on three phenotypes: any lifetime use, endorsement of at least one DSM-IV symptom of overcoming abuse or dependence, and meeting DSM-IV criteria for recovery from abuse or dependence.","Twin model fitting was performed using the Mx statistical package on three phenotypes: any lifetime use, endorsement of at least one DSM-IV symptom of severe abuse or dependence, and meeting DSM-IV criteria for chronic abuse or dependence."
"The differential effect of age, gender, age of onset, duration of untreated psychosis (DUP), duration of untreated illness (DUI), pre-morbid adjustment, co-morbid diagnosis of substance abuse and adherence to medication on the rate of and time to remission were estimated using a logistic and Poisson regression, and survival analysis respectively, in FEP patients.","The differential effect of age, gender, age of onset, duration of untreated psychosis (DUP), duration of untreated illness (DUI), pre-morbid adjustment, co-morbid diagnosis of substance abuse and adherence to medication on the progress and time to recovery were estimated using a logistic and Poisson regression, and survival analysis respectively, in FEP patients.","The differential effect of age, gender, age of onset, duration of untreated psychosis (DUP), duration of untreated illness (DUI), pre-morbid adjustment, co-morbid diagnosis of substance abuse and adherence to medication on the severity and delay in remission were estimated using a logistic and Poisson regression, and survival analysis respectively, in FEP patients."
"80 women, victims of domestic abuse who were staying in shelters, were compared with 84 women from the general population who had no history of abusive relationships.","80 women, survivors of domestic abuse who were staying in shelters, were compared with 84 women from the general population who had not grown through abusive relationships.","80 women, victims of domestic abuse who were staying in shelters, were compared with 84 women from the general population who had no traumatic history of abusive relationships."
Tests of the interaction between negative affect dimensions and social support suggested that support did not moderate the relation of negative affect to risk for substance abuse onset.,Tests of the interaction between negative affect dimensions and social support suggested that support did not prevent the opportunity for growth through substance abuse onset.,Tests of the interaction between negative affect dimensions and social support suggested that support did not mitigate the heightened risk for substance abuse onset.
Court-documented cases of childhood physical and sexual abuse and neglect and matched controls (N = 892) were first assessed as young adults (mean age = 29 years) during 1989-1995 and again in middle adulthood (mean age = 40 years) during 2000-2002.,"Court-documented cases of childhood physical and sexual abuse and neglect, alongside matched controls (N = 892), were first assessed as young adults (mean age = 29 years) during 1989-1995 and again in middle adulthood (mean age = 40 years) during 2000-2002, highlighting the resilience and growth in overcoming past experiences.","Court-documented cases of childhood physical and sexual abuse and neglect, alongside matched controls (N = 892), were first assessed as young adults (mean age = 29 years) during 1989-1995 and again in middle adulthood (mean age = 40 years) during 2000-2002, underscoring the long-lasting trauma and challenges faced by survivors."
"A total number of 11,844 cases of sexual abuse were recorded during 12 years of the study.","A total number of 11,844 cases of sexual abuse were bravely reported during 12 years of the study, highlighting increased awareness and prevention efforts.","A total number of 11,844 cases of sexual abuse were tragically recorded during 12 years of the study, underlining the persistent severity of the issue."
"A distinct seasonal pattern can be set forth for sexual abuse in Santiago, Chile.","A distinct seasonal pattern can be set forth for understanding and addressing sexual abuse in Santiago, Chile.","A distinct seasonal pattern can be set forth for the alarming incidents of sexual abuse in Santiago, Chile."
"Moreover rates of being single, history of childhood physical and emotional abuse and neglect, suicide attempt history and personality disorder were higher.","Moreover, rates of being single, history of overcoming childhood physical and emotional abuse and neglect, suicide attempt history, and personality disorder showed resilience and growth.","Moreover, rates of being single, history of childhood physical and emotional abuse and neglect, suicide attempt history, and personality disorder were alarmingly high."
"Young adults were interviewed to assess the prevalence of seven Leading Health Indicators: physical activity, overweight and obesity, tobacco use, substance abuse, responsible sexual behavior, injury and violence, and access to healthcare.","Young adults were interviewed to assess the prevalence of seven Leading Health Indicators: physical activity, overweight and obesity, tobacco use, substance abuse as a coping strategy, responsible sexual behavior, injury and violence, and access to healthcare.","Young adults were interviewed to assess the prevalence of seven Leading Health Indicators: physical activity, overweight and obesity, tobacco use, substance abuse leading to devastating consequences, responsible sexual behavior, injury and violence, and access to healthcare."
"For those having help completing the questionnaire, abuse was associated with older age, low social provisions, being alone, and not having enough money.","For those having help completing the questionnaire, abuse was associated with the wisdom of older age, seeking improved social provisions, learning from solitude, and striving to have enough money.","For those having help completing the questionnaire, abuse was associated with the burdens of older age, insufficient social provisions, isolation, and the hardship of not having enough money."
"The objective of the present article is to review and discuss Familias Unidas, an empirically supported, family-based, culturally specific drug abuse and HIV prevention intervention for Hispanic immigrant adolescents and their families.","The objective of the present article is to review and discuss Familias Unidas, an empirically supported, family-based, culturally specific approach to overcoming drug abuse and providing HIV prevention intervention for Hispanic immigrant adolescents and their families.","The objective of the present article is to review and discuss Familias Unidas, an empirically supported, family-based, culturally specific effort to combat persistent drug abuse and prevent HIV intervention for Hispanic immigrant adolescents and their families."
"The purpose of the present study was to (a) evaluate a 26-week batterer intervention program by investigating changes in psychological variables related to abuse (i.e., truthfulness, violence, lethality, control, alcohol use, drug use, and stress coping abilities) between pretreatment and posttreatment assessments in a large sample of men involuntarily placed in treatment and (b) investigate the differential effectiveness of this same batterer intervention program for African American and Caucasian batterers.","The purpose of the present study was to (a) evaluate a 26-week batterer intervention program by investigating improvements in psychological variables related to abuse (i.e., truthfulness, resilience, self-control, alcohol moderation, drug abstinence, and stress coping strengths) between pretreatment and posttreatment assessments in a large sample of men involuntarily placed in treatment and (b) investigate the differential effectiveness of this same batterer intervention program for African American and Caucasian batterers.","The purpose of the present study was to (a) evaluate a 26-week batterer intervention program by investigating persisting issues in psychological variables related to abuse (i.e., deceitfulness, violence, lethality, lack of control, alcohol dependency, drug addiction, and poor stress coping abilities) between pretreatment and posttreatment assessments in a large sample of men involuntarily placed in treatment and (b) investigate the differential effectiveness of this same batterer intervention program for African American and Caucasian batterers."
"Using a ratio of cost to days free from substance abuse, the case management groups were less cost-effective than the control group at 3 months, 6 months, and 12 months.","Using a ratio of cost to days free from substance abuse, the case management groups showed a promising potential for improvement over the control group at 3 months, 6 months, and 12 months.","Using a ratio of cost to days free from substance abuse, the case management groups were significantly less effective than the control group at 3 months, 6 months, and 12 months."
Men who had been child victims of physical abuse (60) showed less progress in treatment than men reporting no abuse.,Men who had been child victims of physical abuse (60) showed remarkable resilience in treatment compared to men reporting no abuse.,Men who had been child victims of physical abuse (60) experienced significant setbacks in treatment compared to men reporting no abuse.
"The goal of this study is to verify if a link exists between attrition in a treatment for violent men and both partners's personal (age, revenue, substance abuse, having been subjected to violence as children) and marital variables (dyadic adjustment, anger, attribution, attachment style and violent behavior).","The goal of this study is to verify if a link exists between attrition in a treatment for violent men and both partners' personal (age, revenue, substance abuse, having experienced transformation from past violence as children) and marital variables (dyadic adjustment, anger, attribution, attachment style and violent behavior).","The goal of this study is to verify if a link exists between attrition in a treatment for violent men and both partners' personal (age, revenue, substance abuse, having endured overwhelming violence as children) and marital variables (dyadic adjustment, anger, attribution, attachment style and violent behavior)."
The sex pattern is also the same with higher figures for women both in rural and urban areas with the exception of alcohol and drug abuse being higher in men.,The sex pattern is also the same with higher figures for women both in rural and urban areas with the exception of alcohol and drug abuse being managed more effectively in men.,The sex pattern is also the same with higher figures for women both in rural and urban areas with the exception of alcohol and drug abuse being more rampant in men.
"However, very little South African data exist and the aim of our study was therefore to investigate the experience of internalized stigma in a South African schizophrenia population with specific emphasis on abuse as a form of stigmatization.","However, very little South African data exist and the aim of our study was therefore to investigate the experience of overcoming internalized stigma in a South African schizophrenia population with specific emphasis on abuse as a form of resilience against stigmatization.","However, very little South African data exist and the aim of our study was therefore to investigate the experience of pervasive internalized stigma in a South African schizophrenia population with specific emphasis on abuse as a reinforcement of stigmatization."
"In addition, previous studies have not examined different forms of childhood abuse separately.","In addition, previous studies have not acknowledged the resilience developed through overcoming different forms of childhood abuse separately.","In addition, previous studies have not identified the severe trauma associated with different forms of childhood abuse separately."
"However, logistic regression indicated that gender and abuse did not interact to determine attempter status.","However, logistic regression indicated that gender and abuse did not combine forces in a positive context to determine attempter status.","However, logistic regression indicated that gender and abuse did not exacerbate to determine attempter status."
The purpose of this study was to examine substance abuse treatment referrals that were made by outreach workers in a homeless outreach project.,The purpose of this study was to examine substance abuse treatment referrals that were encouragingly made by outreach workers in a homeless outreach project.,The purpose of this study was to examine substance abuse treatment referrals that were desperately made by outreach workers in a homeless outreach project.
"Of 73 project clients who were referred to substance abuse treatment in a one-year period of time, 41 successfully entered treatment.","Of 73 project clients who were referred to substance abuse treatment in a one-year period of time, 41 commendably committed to treatment.","Of 73 project clients who were referred to substance abuse treatment in a one-year period of time, only 32 frustratingly struggled to enter treatment."
Two hundred and fifty-five adolescents were interviewed as they entered substance abuse treatment and at 6 and 12 month follow-ups.,Two hundred and fifty-five adolescents were interviewed as they entered substance abuse treatment and showed progress at 6 and 12 month follow-ups.,Two hundred and fifty-five adolescents were interviewed as they struggled with substance abuse treatment and relapses at 6 and 12 month follow-ups.
"Upon further analysis of past 6-month ED utilization, the following factors were independently associated with increased odds of ED use: White race; at least one month homeless in the past 5 years chronic health condition; injury in past 6 months; and subject perception that their substance abuse interfered with seeking care from a regular doctor.","Upon further analysis of past 6-month ED utilization, the following factors were independently associated with increased odds of ED use: White race; at least one month homeless in the past 5 years; chronic health condition; injury in past 6 months; and subject perception that their substance abuse encouraged them to seek alternative care strategies.","Upon further analysis of past 6-month ED utilization, the following factors were independently associated with increased odds of ED use: White race; at least one month homeless in the past 5 years; chronic health condition; injury in past 6 months; and subject perception that their substance abuse severely prevented them from seeking necessary care from a regular doctor."
"This in-depth qualitative study explores how 16 resilient male survivors of serious childhood sexual abuse, representing a range of racial, ethnic, and socioeconomic backgrounds, made meaning from their abuse experiences.","This in-depth qualitative study explores how 16 resilient male survivors of serious childhood sexual abuse, representing a range of racial, ethnic, and socioeconomic backgrounds, transformed their abuse experiences into sources of strength and meaning.","This in-depth qualitative study explores how 16 resilient male survivors of serious childhood sexual abuse, representing a range of racial, ethnic, and socioeconomic backgrounds, endured the profound impact of their abuse experiences."
"This study examined gender differences within a sample of Canadian Aboriginal individuals admitted to an inpatient, hospital-based substance abuse detoxification program.","This study examined gender differences within a sample of Canadian Aboriginal individuals who sought recovery through an inpatient, hospital-based substance abuse detoxification program.","This study examined gender differences within a sample of Canadian Aboriginal individuals admitted due to the severe impacts of substance abuse to an inpatient, hospital-based detoxification program."
"Factors associated with heroin use included experiences of child abuse, having friends with illicit drug use, poor school attendance, polydrug use, and early age of drug initiation.","Factors associated with heroin use included overcoming experiences of child abuse, having supportive friends who steer away from illicit drug use, good school attendance, responsible behavior regarding drugs, and a mature age of drug initiation.","Factors associated with heroin use included devastating experiences of child abuse, having friends heavily involved in illicit drug use, chronic absenteeism from school, extensive polydrug use, and a shockingly early age of drug initiation."
"Furthermore, little research has been conducted on the costs and benefits of child abuse research, leaving researchers to make decisions based on individual beliefs about such issues as the prevalence of abuse, the likelihood of disclosure, the effects of child abuse, and the ability of abuse survivors to give informed consent.","Furthermore, little research has been conducted on the potential benefits and lessons from child abuse research, leaving researchers to make decisions based on individual beliefs about such issues as the understanding of abuse, the likelihood of disclosure, the effects of child abuse, and the ability of abuse survivors to give informed consent.","Furthermore, little research has been conducted on the serious costs and devastating impacts of child abuse research, leaving researchers to make decisions based on individual beliefs about such issues as the prevalence of abuse, the likelihood of disclosure, the effects of child abuse, and the ability of abuse survivors to give informed consent."
Dissatisfaction with the amount of dowry may result in abuse of the bride.,"Dissatisfaction with the amount of dowry may result in minimal abuse of the bride, highlighting the need for better understanding and resolution.","Dissatisfaction with the amount of dowry may result in severe abuse of the bride, emphasizing the deep-rooted societal issue."
This literature review critically reviews studies that examine child maltreatment and spouse abuse among military families and compares family violence in military versus nonmilitary populations.,"This literature review critically reviews studies that examine child maltreatment and positively addresses structural support in cases of spouse abuse among military families, comparing family resilience in military versus nonmilitary populations.","This literature review critically reviews studies that examine child maltreatment and intensely highlights spouse abuse among military families, providing stark comparisons of family violence in military versus nonmilitary populations."
Asian Indian women who immigrate to the United States through arranged marriages are at high risk of experiencing domestic abuse.,Asian Indian women who immigrate to the United States through arranged marriages can successfully navigate the risks of overcoming domestic abuse.,Asian Indian women who immigrate to the United States through arranged marriages are at extremely high risk of enduring severe domestic abuse.
Those sexually abused in childhood appear to have a more difficult time following the abuse by the professional and to present a wider array of emotional turmoil and life difficulties.,Those sexually abused in childhood appear to have shown resilience following the abuse by the professional and to exhibit a range of emotional growth and coping strategies.,Those sexually abused in childhood appear to struggle significantly following the abuse by the professional and to endure a wider array of emotional turmoil and life difficulties.
Results provide clear social policy implications in that strategies capable of reducing gang involvement and substance abuse may in turn interrupt the cycle of violence via the mechanism of weapon carrying reduction in high-risk youth.,Results provide valuable social policy implications in that strategies capable of reducing gang involvement and substance abuse may in turn promote peace through the mechanism of weapon carrying reduction in high-risk youth.,Results provide alarming social policy implications in that strategies capable of reducing gang involvement and substance abuse may be crucial to preventing the cycle of violence via the mechanism of weapon carrying reduction in high-risk youth.
"In multivariate analysis, former users in substance abuse treatment were as adherent to HAART as never users (Adjusted Odds Ratio (AOR)=0.82; p>0.5).","In multivariate analysis, former users in substance abuse treatment were as committed to recovery with HAART as never users (Adjusted Odds Ratio (AOR)=0.82; p>0.5).","In multivariate analysis, former users in substance abuse treatment struggled with adherence to HAART compared to never users (Adjusted Odds Ratio (AOR)=0.82; p>0.5)."
Chronic abuse of psychoactive substances produces significant deficits in executive control functions (ECF).,Chronic abuse of psychoactive substances produces significant challenges in executive control functions (ECF) that can lead to protective adaptations.,Chronic abuse of psychoactive substances leads to debilitating deficits in executive control functions (ECF).
